apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Šiaulių kaimiškoji,,Ištekėjusi,,,Daiva Šniukaitė,,,,,Lietuvos  moterų partija,,,Anglų;Lenkų;Rusų;Švedų,,
Šeškinės,,Ištekėjusi,,,Zenona Ona Atkočiūnienė,,,,,Lietuvos  moterų partija,,,Rusų;Anglų,,
Gargždų,,Ištekėjusi,,,Gražina Kavaliauskienė,,Aukštasis,,,Lietuvos  moterų partija,,,Lenkų,,
Suvalkijos,,Ištekėjusi,,,Adolfina Blauzdžiūnienė,,Specialus vidurinis,,,Lietuvos  moterų partija,,,,,
Žaliakalnio,,Ištekėjusi,,,Filomena Paškonienė,,Aukštasis,,,Lietuvos  moterų partija,,,Anglų,,
Vilniaus Trakų,,Ištekėjusi,,,Larisa Puodžiūnienė,,,,,Lietuvos  moterų partija,,,,,
Vilniaus Šalčininkų,,Netekėjusi,,,Bronislava Novak,,,,,Lietuvos  moterų partija,,,Rusų;Lenkų,,
Daugiamandatė ,,Ištekėjusi,,,Dovilė Lina Veleckienė,,,,,Lietuvos  moterų partija,,,Anglų;Rusų,,
Nevėžio,,Ištekėjusi,,,Marijona Regina Astrauskienė,,,,,Lietuvos  moterų partija,,,Rusų;Lenkų;Prancūzų,,
Daugiamandatė ,,Ištekėjusi,,,Rima Bivainienė,,Aukštasis,,,Lietuvos  moterų partija,,,Rusų;Lenkų,,
Marių,,Ištekėjusi,,,Liudmila Rožkova,,,,,Lietuvos  moterų partija,,,Rusų;Anglų,,
Telšių,,Vedęs,,,Boleslovas Rudys,,,,,Lietuvos  moterų partija,,,Rusų,,
Dainų,,Ištekėjusi,,,Nijolė Ščiukaitė,,Aukštasis,,,Lietuvos  moterų partija,,,,,
Daugiamandatė ,,Ištekėjusi,,,Audronė Elžbieta Kriščiūnienė,,,,,Lietuvos  moterų partija,,,,,
Senamiesčio,,,,,Linas Zaikauskas,,,,,Lietuvos  moterų partija,,,,,
Fabijoniškių,,Ištekėjusi,,,Jolanta Malijauskienė,,,,,Lietuvos  moterų partija,,,Anglų;Rusų,,
Aukštaitijos,,,,,Angelė Steponavičienė,,,,,Lietuvos  moterų partija,,,,,
Kretingos,,Ištekėjusi,,,Janė Narvilienė,,,,,Lietuvos  moterų partija,,,,,
Daugiamandatė ,,Ištekėjusi,,,Vilija Uščiauskienė,,Aukštasis,,,Lietuvos  moterų partija,,,Vokiečių;Rusų,,
Daugiamandatė ,,Ištekėjusi,,,Ona Kavaliukienė,,,,,Lietuvos  moterų partija,,,Rusų;Anglų,,
Kaišiadorių-Elektrėnų,,Vedęs,,,Jonas Mačiukevičius,,Vidurinis,,,Lietuvos  moterų partija,,,Rusų,,
Pakruojo Joniškio,,Ištekėjusi,,,Irena Petraitienė,,,,,Lietuvos  moterų partija,,,Rusų;Lenkų;Anglų,,
Danės,,Ištekėjusi,,,Vida Bortelienė,,Aukštasis,,,Lietuvos  moterų partija,,,Anglų;Rusų,,
Radviliškio,,Ištekėjusi,,,Irena Urbelienė,,Aukštasis,,,Lietuvos  moterų partija,,,Anglų;Rusų,,
Utenos,,,,,Elena Čekienė,,,,,Lietuvos  moterų partija,,,,,
Lazdijų Druskininkų,,Ištekėjusi,,,Jurgutė Muliuolienė,,Aukštasis,,,Lietuvos  moterų partija,,,Vokiečių;Rusų,,
Trakų,,Ištekėjusi,,,Lilijana Kaušakytė,,,,,Lietuvos  moterų partija,,,,,
Centro,,Ištekėjusi,,,Irena Nijolė Vitkienė,,Aukštasis,,,Lietuvos  moterų partija,,,Anglų;Prancūzų;Rusų,,
Skuodo Mažeikių,,Ištekėjusi,,,Regina Vengalienė,,,,,Lietuvos  moterų partija,,,Rusų;Prancūzų,,
Anykščių Kupiškio,,Vedęs,,,Almonas Gutkauskas,,,,,Lietuvos  moterų partija,,,Anglų;Rusų,,
Žirmūnų,,Ištekėjusi,,,Elena Gradauskienė,,Aukštasis,,,Lietuvos  moterų partija,,,Vokiečių;Rusų;Lenkų,,
Jonavos,,Ištekėjusi,,,Margarita Zonienė,,Aukštesnysis,,,Lietuvos  moterų partija,,,,,
Širvintų Vilniaus,,Išsiskyrusi,,,Marija Nijolė Bikauskienė,,,,,Lietuvos  moterų partija,,,Rusų;Anglų;Lenkų,,
Vilkaviškio,,Ištekėjusi,,,Tamara Jurgytė Leonavičienė,,Aukštesnysis,,,Lietuvos  moterų partija,,,Rusų,,
Karoliniškių,,Išsiskyrusi,,,Eglė Plioplienė,,,,,Lietuvos  moterų partija,,,,,
Plungės,,Netekėjusi,,,Birutė Grinbergienė,,,,,Lietuvos  moterų partija,,,Latvių;Vokiečių;Rusų,,
Kauno Kėdainių,,Vedęs,,,Jonas Viščius,,,,,Lietuvos  moterų partija,,,,,
Varėnos Eišiškių,,Ištekėjusi,,,Marijona Karalienė,,,,,Lietuvos  moterų partija,,,Rusų;Anglų,,
Vakarinė,,Ištekėjusi,,,Valerija Brazienė,,,,,Lietuvos  moterų partija,,,Anglų;Rusų,,
Lazdynų,,Ištekėjusi,,,Zita Žebrauskienė,,Aukštasis,,,Lietuvos  moterų partija,,,Anglų;Rusų,,
Daugiamandatė ,,Netekėjusi,,,Elena Mačiulskienė,,,,,Lietuvos  moterų partija,,,Rusų;Vokiečių,,
Akmenės Joniškio,,Ištekėjusi,,,Ona Žėkienė,,Aukštasis,,,Lietuvos  moterų partija,,,Anglų;Rusų;Lenkų,,
Kėdainių,,Ištekėjusi,,,Asta Marytė Lapinskienė,,Aukštasis,,,Lietuvos  moterų partija,,,Anglų;Rusų,,
Kalniečių,,Ištekėjusi,,,Monika Gervickienė,,,,,Lietuvos  moterų partija,,,Rusų;Anglų,,
Prienų,,Vedęs,,,Leonas Vaidotas Ašmantas,,,,,Išsikėlė pats,,,Anglų;Rusų,,
Naujosios Vilnios,,Ištekėjusi,,,Aldona Baranauskienė,,,,,Lietuvos  moterų partija,,,Lenkų;Rusų;Baltarusių;Vokiečių;Anglų,,
Molėtų Švenčionių,,Ištekėjusi,,,Kazimira Danutė Prunskienė,,,,,Lietuvos  moterų partija,,,,,
Daugiamandatė ,,Vedęs,,,Aleksandras Semėnas,,,,,Krikščionių demokratų sąjunga,,,Rusų;Vokiečių,,
Daugiamandatė ,,Vedęs,,,Rimantas Jarmalis,,Aukštasis,,,Krikščionių demokratų sąjunga,,,Vokiečių;Rusų;Lenkų,,
Fabijoniškių,,Vedęs,,,Boleslovas Bilotas,,,,,Krikščionių demokratų sąjunga,,,Rusų;Lenkų,,
Daugiamandatė ,,Ištekėjusi,,,Angelė Vabalienė,,,,,Krikščionių demokratų sąjunga,,,Vokiečių;Rusų,,
Antakalnio,,Vedęs,,,Vytautas Astrauskas,,,,,Krikščionių demokratų sąjunga,,,Rusų;Anglų;Vokiečių,,
Pasvalio Panevėžio,,Vedęs,,,Juozas Bagdonas,,,,,Krikščionių demokratų sąjunga,,,Rusų;Vokiečių,,
Naujosios Vilnios,,Vedęs,,,Jurijus Strižėnas,,Aukštasis,,,Krikščionių demokratų sąjunga,,,Anglų;Rusų;Lenkų,,
Ukmergės,,Vedęs,,,Antanas Svetikas,,,,,Krikščionių demokratų sąjunga,,,,,
Justiniškių,,Vedęs,,,Gediminas Navaitis,,,,,Krikščionių demokratų sąjunga,,,Vokiečių;Rusų,,
Suvalkijos,,Nevedęs,,,Gintaras Skamaročius,,Aukštasis,,,Krikščionių demokratų sąjunga,,,Anglų;Vokiečių;Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Kęstutis Subačius,,,,,Krikščionių demokratų sąjunga,,,Rusų;Anglų,,
Šeškinės,,Vedęs,,,Stasys Kaušinis,,Aukštasis,,,Krikščionių demokratų sąjunga,,,Vokiečių;Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Talis Apolinaras Vienožinskis,,,,,Krikščionių demokratų sąjunga,,,Vokiečių;Prancūzų;Rusų,,
Šilainių,,Vedęs,,,Stasys Pancerna,,,,,Krikščionių demokratų sąjunga,,,Rusų,,
Vilniaus Trakų,,Vedęs,,,Leonardas Kęstutis Jaskelevičius,,,,,Krikščionių demokratų sąjunga,,,Rusų;Lenkų;Vokiečių,,
Širvintų Vilniaus,,Vedęs,,,Stanislav Vidtmann,,,,,Krikščionių demokratų sąjunga,,,Lenkų;Rusų;Anglų,,
Utenos,,Vedęs,,,Leonidas Zabulionis,,,,,Krikščionių demokratų sąjunga,,,,,
Kaišiadorių-Elektrėnų,,Išsiskyręs,,,Jonas Jarašius,,,,,Krikščionių demokratų sąjunga,,,Rusų,,
Daugiamandatė ,,Ištekėjusi,,,Giedrė Tracevskienė,,Aukštasis,,,Krikščionių demokratų sąjunga,,,Rusų;Lenkų,,
Pakruojo Joniškio,,Vedęs,,,Jonas Genys,,,,,Krikščionių demokratų sąjunga,,,Anglų;Vokiečių;Rusų,,
Karoliniškių,,Vedęs,,,Algimantas Matulevičius,,Aukštasis,,,Krikščionių demokratų sąjunga,,,Anglų;Rusų;Lenkų,,
Raseinių,,Nenurodė,,,Viktoras Petkus,,,,,Krikščionių demokratų sąjunga,,,Rusų,,
Gargždų,,Vedęs,,,Kazimieras Antanavičius,,,,,Krikščionių demokratų sąjunga,,,Rusų;Anglų,,
Marijampolės,,Vedęs,,,Kazys Bobelis,,Aukštasis,,,Krikščionių demokratų sąjunga,,,Anglų;Vokiečių;Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Algis Povilas Kasperavičius,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Lenkų;Prancūzų,,
Daugiamandatė ,,,,,Marijona Rastenytė,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,,,
Daugiamandatė ,,Vedęs,,,Bronislovas Žukauskas,,Vidurinis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Vokiečių,,
Daugiamandatė ,,Vedęs,,,Domijonas Srėbalius,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Vytautas Trinskis,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Prancūzų,,
Daugiamandatė ,,Vedęs,,,Arvydas Pranas Pyragas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Vytautas Vincentas Normantas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Edmundas Mačiulskis,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Stasys Kalvėnas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Esperanto,,
Daugiamandatė ,,Vedęs,,,Juozas Majauskas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Regimantas Juvenalis Bajorūnas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,,,
Daugiamandatė ,,Išsiskyręs,,,Viktoras Vitkus,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Alytaus,,Vedęs,,,Visvaldas Dumbliauskas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Vytautas Kaučikas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Vokiečių;Rusų,,
Kelmės,,Vedęs,,,Bronius Vincas Rudzevičius,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,,,
Daugiamandatė ,,Vedęs,,,Jonas Šleinius,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,,,
Širvintų Vilniaus,,Vedęs,,,Vladislovas Uksas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų,,
Daugiamandatė ,,Vedęs,,,Eugenijus Gurskas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Daugiamandatė ,,Netekėjusi,,,Jūratė Miliušytė,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Rusų,,
Daugiamandatė ,,Ištekėjusi,,,Irena Olencevičienė,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,,,
Daugiamandatė ,,Nenurodė,,,Danutė Mickevičiūtė,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Prancūzų;Lotynų,,
Daugiamandatė ,,Nevedęs,,,Jonas Tertelis,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Anglų,,
Nevėžio,,Ištekėjusi,,,Genovaitė Inčiūrienė,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Edvardas Šimkūnas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,,,
Daugiamandatė ,,Vedęs,,,Steponas Alfredas Vaitkevičius,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Jonas Liaudagis,,Vidurinis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų,,
Daugiamandatė ,,Vedęs,,,Gintaras Kacevičius,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Petras Puskunigis,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Vokiečių,,
Daugiamandatė ,,Vedęs,,,Einaras Kargelis,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Reimundas Varapickas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Algimantas Šukys,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Raimundas Purvinskas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Alfonsas Škudzinskas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Juozas Aleknavičius,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,,,
Ignalinos Švenčionių,,Ištekėjusi,,,Lina Bukauskienė,,Nebaigtas aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų,,
Skuodo Mažeikių,,,,,Edmundas Untulis,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Vokiečių;Rusų,,
Jonavos,,Ištekėjusi,,,Jūratė Matekonienė,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Lenkų;Prancūzų,,
Daugiamandatė ,,,,,Violeta Razmaitė,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Anglų,,
Raseinių,,Vedęs,,,Kęstutis Juknis,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Šilutės,,Vedęs,,,Vygaudas Molis,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Prancūzų;Rusų,,
Daugiamandatė ,,Vedęs,,,Alfonsas Šulcas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Lenkų;Rusų,,
Vilniaus Šalčininkų,,Vedęs,,,Konstantinas Tumas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Lenkų,,
Daugiamandatė ,,Vedęs,,,Vidmantas Malinauskas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Mindaugas Šimkūnas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Lenkų;Danų;Rusų,,
Kėdainių,,Vedęs,,,Henrikas Juškus,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Vokiečių;Rusų,,
Daugiamandatė ,,Vedęs,,,Julius Aukštaitis,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų,,
Daugiamandatė ,,Ištekėjusi,,,Lilija Teresė Šermukšnienė,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,,,
Daugiamandatė ,,Vedęs,,,Gintaras Čižikas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Daugiamandatė ,,Išsiskyrusi,,,Irena Svipaitė,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Vokiečių;Rusų,,
Šilutės,,Vedęs,,,Alfredas Janušauskas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Vokiečių;Rusų,,
Suvalkijos,,Vedęs,,,Vytautas Šunskis,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,,,
Daugiamandatė ,,Vedęs,,,Aloyzas Leipus,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Vokiečių,,
Šilainių,,Vedęs,,,Jonas Vitkauskas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Rusų;Lenkų,,
Naujamiesčio,,Vedęs,,,Rimantas Matulis,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Anglų;Lenkų;Vokiečių,,
Daugiamandatė ,,Vedęs,,,Tomas Jakutis,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Vokiečių,,
Anykščių Kupiškio,,Ištekėjusi,,,Rimanta Matlašaitienė,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų,,
Baltijos,,Ištekėjusi,,,Eugenija Janukonienė,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Vokiečių,,
Daugiamandatė ,,Vedęs,,,Edmundas Baltokas,,Aukštesnysis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Dainavos,,Vedęs,,,Julius Antanas Baltrukonis,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Vokiečių,,
Marijampolės,,Vedęs,,,Gedeminas Kuncaitis,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,,,
Daugiamandatė ,,Vedęs,,,Algirdas Čepreckis,,Specialus vidurinis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Vakarinė,,Vedęs,,,Petras Bartkevičius,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Rusų,,
Utenos,,Vedęs,,,Alvydas Danauskas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,,,
Rokiškio,,Vedęs,,,Jonas Romualdas Slyvauskas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Prancūzų;Anglų;Lenkų,,
Žirmūnų,,Vedęs,,,Gintaras Binkauskas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Vokiečių,,
Aleksoto Vilijampolės,,Vedęs,,,Algirdas Augustinas Intas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Vokiečių;Rusų,,
Pajūrio,,Vedęs,,,Petras Grecevičius,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Rusų;Lenkų,,
Aukštaitijos,,Ištekėjusi,,,Alvilina Rimševičienė,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Lenkų;Vokiečių,,
Tauragės,,,,,Dalia Mulevičienė,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,,,
Kalniečių,,Vedęs,,,Gediminas Pažėra,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Vokiečių,,
Šeškinės,,Išsiskyręs,,,Vytautas Rubavičius,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Rusų;Prancūzų,,
Senamiesčio,,Vedęs,,,Evaldas Vaclovas Gečiauskas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Rusų;Lenkų,,
Utenos,,Ištekėjusi,,,Birutė Regina Akopian,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Jonavos,,,,,Juozas Šalčius,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Anglų,,
Molėtų Švenčionių,,,,,Virgilijus Šironas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Anglų,,
Žaliakalnio,,Vedęs,,,Marijus Čižas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Rusų;Lenkų,,
Kauno kaimiškoji,,Vedęs,,,Jonas Čaplikas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Prancūzų;Rusų,,
Pakruojo Joniškio,,Vedęs,,,Edvardas Raugalas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Čekų;Anglų;Lenkų,,
Antakalnio,,Vedęs,,,Jonas Rimantas Klimas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Vokiečių,,
Varėnos Eišiškių,,Išsiskyręs,,,Tomas Vaisieta,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų,,
Centro,,Vedęs,,,Rapolas Gediminas Sakalnikas,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Rusų;Lenkų,,
Šiaulių kaimiškoji,,Išsiskyręs,,,Rimantas Liakas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Anglų,,
Vilkaviškio,,Vedęs,,,Jonas Mačys,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Vokiečių;Rusų,,
Akmenės Joniškio,,Vedęs,,,Klemas Inta,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Vokiečių;Rusų,,
Plungės,,Vedęs,,,Primas Noreika,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Prancūzų,,
Dainų,,Vedęs,,,Stepas Janušonis,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Rusų,,
Lazdijų Druskininkų,,Vedęs,,,Alvydas Baležentis,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Vokiečių;Prancūzų;Anglų,,
Pramonės,,Vedęs,,,Valdas Petrauskas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Lenkų;Rusų,,
Prienų,,Vedęs,,,Mečislovas Treinys,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Anglų;Čekų,,
Lazdynų,,Vedęs,,,Juozapas Tartilas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Rusų,,
Kauno Kėdainių,,Vedęs,,,Leonas Milčius,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Anglų;Rusų,,
Kaišiadorių-Elektrėnų,,Vedęs,,,Saulius Pečeliūnas,,,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Rusų;Anglų,,
Ukmergės,,Vedęs,,,Rimantas Smetona,,Aukštasis,,,Lietuvių tautininkų ir Lietuvos demokratų partijos koalicija,,,Vokiečių;Rusų,,
Daugiamandatė ,,Ištekėjusi,,,Edita Savčenkienė,,,,,Lietuvos liberalų sąjunga,,,Rusų;Anglų;Lenkų,,
Daugiamandatė ,,Nevedęs,,,Juozas Merkevičius,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Vokiečių;Rusų,,
Gargždų,,Vedęs,,,Petras Adomaitis,,,,,Lietuvos liberalų sąjunga,,,Rusų;Anglų,,
Kauno kaimiškoji,,Nevedęs,,,Vygintas Aukštuolis,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų,,
Šilainių,,Vedęs,,,Rolandas Asauskas,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Lenkų,,
Molėtų Švenčionių,,Vedęs,,,Rimantas Čeponis,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Vokiečių;Rusų,,
Centro,,Vedęs,,,Tomas Jazbutis,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų,,
Kėdainių,,Vedęs,,,Henrikas Vaicekauskas,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų;Lenkų,,
Radviliškio,,Vedęs,,,Petras Kaščionis,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Vokiečių;Rusų,,
Marijampolės,,Vedęs,,,Benjaminas Mašalaitis,,,,,Lietuvos liberalų sąjunga,,,Vokiečių;Lenkų;Rusų,,
Plungės,,Vedęs,,,Audrius Klišonis,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Vokiečių;Rusų,,
Senamiesčio,,Vedęs,,,Virginijus Daukas,,,,,Lietuvos liberalų sąjunga,,,,,
Kretingos,,Vedęs,,,Gintautas Jaras,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų;Lenkų,,
Vilkaviškio,,Vedęs,,,Kęstutis Akramas,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų,,
Mažeikių,,Nevedęs,,,Egidijus Skarbalius,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų,,
Nevėžio,,Vedęs,,,Viktoras Lukoševičius,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų;Lenkų,,
Rokiškio,,Vedęs,,,Petras Blaževičius,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Vokiečių;Rusų,,
Aušros,,Vedęs,,,Valentinas Mazuronis,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų,,
Šilutės,,Vedęs,,,Laimutis Norgėla,,Aukštesnysis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų,,
Prienų,,Vedęs,,,Antanas Šatas,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų,,
Daugiamandatė ,,Vedęs,,,Aleksandras Žalys,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų,,
Tauragės,,,,,Andriejus Anfimovas,,,,,Lietuvos liberalų sąjunga,,,Rusų,,
Daugiamandatė ,,Vedęs,,,Gediminas Jočys,,Aukštasis,,,Lietuvos liberalų sąjunga,,,Anglų;Rusų;Lenkų,,
