kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Algimantas Vaitkus,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0895,96,0.0823,6,J.Kolaso (Nr. 469) apylinkė
Vytautas Aleksas Lazinka,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0702,78,0.0646,2,J.Kolaso (Nr. 469) apylinkė
Alfonsas Augulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0675,73,0.0621,4,J.Kolaso (Nr. 469) apylinkė
Leonidas Burokas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0333,38,0.0307,-,J.Kolaso (Nr. 469) apylinkė
Miroslav Zacharevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0149,17,0.0137,-,J.Kolaso (Nr. 469) apylinkė
Vladislav Mackevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0123,12,0.0113,2,J.Kolaso (Nr. 469) apylinkė
Tatjana Michniova,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.007,8,0.0065,-,J.Kolaso (Nr. 469) apylinkė
Danuta Iljina,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0061,7,0.0056,-,J.Kolaso (Nr. 469) apylinkė
Virgilijus Guntulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0053,6,0.0048,-,J.Kolaso (Nr. 469) apylinkė
Evelina Avižienienė,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0044,4,0.004,1,J.Kolaso (Nr. 469) apylinkė
Anatolijus Maslovas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0018,2,0.0016,-,J.Kolaso (Nr. 469) apylinkė
Vasilij Fiodorov,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.4134,611,0.3921,12,Karklėnų (Nr. 468) apylinkė
Artūras Melianas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1281,191,0.1215,2,Karklėnų (Nr. 468) apylinkė
Vytautas Aleksas Lazinka,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1161,173,0.1101,2,Karklėnų (Nr. 468) apylinkė
Zbignev Balcevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0929,139,0.0881,1,Karklėnų (Nr. 468) apylinkė
Alfonsas Augulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0584,88,0.0554,-,Karklėnų (Nr. 468) apylinkė
Leonidas Burokas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0504,76,0.0478,-,Karklėnų (Nr. 468) apylinkė
Algimantas Vaitkus,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0358,53,0.034,1,Karklėnų (Nr. 468) apylinkė
Anatolijus Maslovas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0305,46,0.0289,-,Karklėnų (Nr. 468) apylinkė
Miroslav Zacharevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0285,42,0.0271,1,Karklėnų (Nr. 468) apylinkė
Vladislav Mackevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0239,36,0.0227,-,Karklėnų (Nr. 468) apylinkė
Danuta Iljina,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0119,18,0.0113,-,Karklėnų (Nr. 468) apylinkė
Virgilijus Guntulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.01,15,0.0094,-,Karklėnų (Nr. 468) apylinkė
Tatjana Michniova,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.01,14,0.0094,1,Karklėnų (Nr. 468) apylinkė
Evelina Avižienienė,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0033,5,0.0031,-,Karklėnų (Nr. 468) apylinkė
Vasilij Fiodorov,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.4393,540,0.4133,6,Darželio (Nr. 467) apylinkė
Vytautas Aleksas Lazinka,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1215,150,0.1143,1,Darželio (Nr. 467) apylinkė
Artūras Melianas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0941,116,0.0886,1,Darželio (Nr. 467) apylinkė
Alfonsas Augulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.074,89,0.0696,3,Darželio (Nr. 467) apylinkė
Zbignev Balcevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0716,89,0.0674,-,Darželio (Nr. 467) apylinkė
Leonidas Burokas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0595,72,0.056,2,Darželio (Nr. 467) apylinkė
Algimantas Vaitkus,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0475,55,0.0447,4,Darželio (Nr. 467) apylinkė
Vladislav Mackevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0265,32,0.025,1,Darželio (Nr. 467) apylinkė
Anatolijus Maslovas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0209,25,0.0197,1,Darželio (Nr. 467) apylinkė
Miroslav Zacharevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0209,26,0.0197,-,Darželio (Nr. 467) apylinkė
Danuta Iljina,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0161,20,0.0151,-,Darželio (Nr. 467) apylinkė
Tatjana Michniova,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0161,19,0.0151,1,Darželio (Nr. 467) apylinkė
Virgilijus Guntulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0088,9,0.0083,2,Darželio (Nr. 467) apylinkė
Evelina Avižienienė,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0008,1,0.0008,-,Darželio (Nr. 467) apylinkė
Vasilij Fiodorov,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.406,431,0.3847,1,Pergalės (Nr. 466) apylinkė
Vytautas Aleksas Lazinka,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1353,143,0.1282,1,Pergalės (Nr. 466) apylinkė
Zbignev Balcevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.078,82,0.0739,1,Pergalės (Nr. 466) apylinkė
Alfonsas Augulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0733,77,0.0695,1,Pergalės (Nr. 466) apylinkė
Artūras Melianas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0733,78,0.0695,-,Pergalės (Nr. 466) apylinkė
Algimantas Vaitkus,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0677,67,0.0641,5,Pergalės (Nr. 466) apylinkė
Leonidas Burokas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0461,48,0.0436,1,Pergalės (Nr. 466) apylinkė
Vladislav Mackevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0414,44,0.0392,-,Pergalės (Nr. 466) apylinkė
Anatolijus Maslovas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0282,30,0.0267,-,Pergalės (Nr. 466) apylinkė
Miroslav Zacharevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0254,25,0.024,2,Pergalės (Nr. 466) apylinkė
Tatjana Michniova,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0169,17,0.016,1,Pergalės (Nr. 466) apylinkė
Danuta Iljina,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0113,12,0.0107,-,Pergalės (Nr. 466) apylinkė
Virgilijus Guntulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0056,6,0.0053,-,Pergalės (Nr. 466) apylinkė
Evelina Avižienienė,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0038,4,0.0036,-,Pergalės (Nr. 466) apylinkė
Vasilij Fiodorov,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.3795,399,0.356,4,Genių (Nr. 465) apylinkė
Vytautas Aleksas Lazinka,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1601,169,0.1502,1,Genių (Nr. 465) apylinkė
Artūras Melianas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1092,115,0.1025,1,Genių (Nr. 465) apylinkė
Zbignev Balcevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0697,72,0.0654,2,Genių (Nr. 465) apylinkė
Alfonsas Augulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0669,69,0.0627,2,Genių (Nr. 465) apylinkė
Leonidas Burokas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0461,48,0.0433,1,Genių (Nr. 465) apylinkė
Anatolijus Maslovas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0414,44,0.0389,-,Genių (Nr. 465) apylinkė
Vladislav Mackevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0377,40,0.0353,-,Genių (Nr. 465) apylinkė
Algimantas Vaitkus,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0358,37,0.0336,1,Genių (Nr. 465) apylinkė
Miroslav Zacharevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0226,23,0.0212,1,Genių (Nr. 465) apylinkė
Danuta Iljina,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0188,18,0.0177,2,Genių (Nr. 465) apylinkė
Evelina Avižienienė,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0094,10,0.0088,-,Genių (Nr. 465) apylinkė
Virgilijus Guntulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0085,9,0.008,-,Genių (Nr. 465) apylinkė
Tatjana Michniova,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0085,9,0.008,-,Genių (Nr. 465) apylinkė
Vasilij Fiodorov,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.4744,365,0.4529,5,Dūmų (Nr. 464) apylinkė
Zbignev Balcevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1154,89,0.1102,1,Dūmų (Nr. 464) apylinkė
Artūras Melianas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0897,67,0.0857,3,Dūmų (Nr. 464) apylinkė
Alfonsas Augulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0718,56,0.0685,-,Dūmų (Nr. 464) apylinkė
Vytautas Aleksas Lazinka,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0679,53,0.0649,-,Dūmų (Nr. 464) apylinkė
Algimantas Vaitkus,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0436,31,0.0416,3,Dūmų (Nr. 464) apylinkė
Vladislav Mackevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.041,32,0.0392,-,Dūmų (Nr. 464) apylinkė
Leonidas Burokas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0269,21,0.0257,-,Dūmų (Nr. 464) apylinkė
Miroslav Zacharevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0244,19,0.0233,-,Dūmų (Nr. 464) apylinkė
Danuta Iljina,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0167,13,0.0159,-,Dūmų (Nr. 464) apylinkė
Tatjana Michniova,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0141,9,0.0135,2,Dūmų (Nr. 464) apylinkė
Anatolijus Maslovas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0128,10,0.0122,-,Dūmų (Nr. 464) apylinkė
Virgilijus Guntulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0103,8,0.0098,-,Dūmų (Nr. 464) apylinkė
Evelina Avižienienė,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.009,7,0.0086,-,Dūmų (Nr. 464) apylinkė
Vasilij Fiodorov,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.501,233,0.4494,11,A.Kojelavičiaus (Nr. 463) apylinkė
Zbignev Balcevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1355,59,0.1215,7,A.Kojelavičiaus (Nr. 463) apylinkė
Artūras Melianas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1211,57,0.1087,2,A.Kojelavičiaus (Nr. 463) apylinkė
Vytautas Aleksas Lazinka,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0513,25,0.046,-,A.Kojelavičiaus (Nr. 463) apylinkė
Alfonsas Augulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0431,19,0.0387,2,A.Kojelavičiaus (Nr. 463) apylinkė
Vladislav Mackevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0411,19,0.0368,1,A.Kojelavičiaus (Nr. 463) apylinkė
Algimantas Vaitkus,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0287,14,0.0258,-,A.Kojelavičiaus (Nr. 463) apylinkė
Miroslav Zacharevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0267,12,0.0239,1,A.Kojelavičiaus (Nr. 463) apylinkė
Leonidas Burokas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0246,12,0.0221,-,A.Kojelavičiaus (Nr. 463) apylinkė
Danuta Iljina,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0246,12,0.0221,-,A.Kojelavičiaus (Nr. 463) apylinkė
Tatjana Michniova,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0226,11,0.0203,-,A.Kojelavičiaus (Nr. 463) apylinkė
Anatolijus Maslovas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0205,10,0.0184,-,A.Kojelavičiaus (Nr. 463) apylinkė
Evelina Avižienienė,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0062,3,0.0055,-,A.Kojelavičiaus (Nr. 463) apylinkė
Virgilijus Guntulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0021,1,0.0018,-,A.Kojelavičiaus (Nr. 463) apylinkė
Vasilij Fiodorov,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.3903,285,0.3509,28,Rugiagėlių (Nr. 462) apylinkė
Zbignev Balcevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1746,131,0.157,9,Rugiagėlių (Nr. 462) apylinkė
Artūras Melianas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1683,133,0.1513,2,Rugiagėlių (Nr. 462) apylinkė
Alfonsas Augulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0623,48,0.0561,2,Rugiagėlių (Nr. 462) apylinkė
Algimantas Vaitkus,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0549,42,0.0493,2,Rugiagėlių (Nr. 462) apylinkė
Vladislav Mackevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0474,38,0.0426,-,Rugiagėlių (Nr. 462) apylinkė
Leonidas Burokas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0362,28,0.0325,1,Rugiagėlių (Nr. 462) apylinkė
Miroslav Zacharevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0362,29,0.0325,-,Rugiagėlių (Nr. 462) apylinkė
Vytautas Aleksas Lazinka,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0349,27,0.0314,1,Rugiagėlių (Nr. 462) apylinkė
Anatolijus Maslovas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0224,18,0.0202,-,Rugiagėlių (Nr. 462) apylinkė
Danuta Iljina,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0112,9,0.0101,-,Rugiagėlių (Nr. 462) apylinkė
Virgilijus Guntulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0062,5,0.0056,-,Rugiagėlių (Nr. 462) apylinkė
Tatjana Michniova,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0062,5,0.0056,-,Rugiagėlių (Nr. 462) apylinkė
Evelina Avižienienė,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.005,4,0.0045,-,Rugiagėlių (Nr. 462) apylinkė
Vasilij Fiodorov,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.3449,230,0.3148,8,Palydovo (Nr. 461) apylinkė
Zbignev Balcevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.2232,144,0.2037,10,Palydovo (Nr. 461) apylinkė
Artūras Melianas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1232,81,0.1124,4,Palydovo (Nr. 461) apylinkė
Alfonsas Augulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0696,45,0.0635,3,Palydovo (Nr. 461) apylinkė
Vytautas Aleksas Lazinka,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0551,36,0.0503,2,Palydovo (Nr. 461) apylinkė
Leonidas Burokas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0464,32,0.0423,-,Palydovo (Nr. 461) apylinkė
Vladislav Mackevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0464,32,0.0423,-,Palydovo (Nr. 461) apylinkė
Algimantas Vaitkus,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0391,27,0.0357,-,Palydovo (Nr. 461) apylinkė
Anatolijus Maslovas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0304,20,0.0278,1,Palydovo (Nr. 461) apylinkė
Miroslav Zacharevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.029,20,0.0265,-,Palydovo (Nr. 461) apylinkė
Danuta Iljina,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0188,13,0.0172,-,Palydovo (Nr. 461) apylinkė
Tatjana Michniova,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0072,5,0.0066,-,Palydovo (Nr. 461) apylinkė
Evelina Avižienienė,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0043,3,0.004,-,Palydovo (Nr. 461) apylinkė
Virgilijus Guntulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0029,2,0.0026,-,Palydovo (Nr. 461) apylinkė
Vasilij Fiodorov,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.3017,174,0.2778,1,Kirtimų (Nr. 460) apylinkė
Artūras Melianas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.2362,131,0.2175,6,Kirtimų (Nr. 460) apylinkė
Zbignev Balcevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1397,80,0.1286,1,Kirtimų (Nr. 460) apylinkė
Vytautas Aleksas Lazinka,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0862,50,0.0794,-,Kirtimų (Nr. 460) apylinkė
Alfonsas Augulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.069,40,0.0635,-,Kirtimų (Nr. 460) apylinkė
Miroslav Zacharevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0448,25,0.0413,1,Kirtimų (Nr. 460) apylinkė
Algimantas Vaitkus,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0414,21,0.0381,3,Kirtimų (Nr. 460) apylinkė
Leonidas Burokas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0276,15,0.0254,1,Kirtimų (Nr. 460) apylinkė
Vladislav Mackevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0276,16,0.0254,-,Kirtimų (Nr. 460) apylinkė
Tatjana Michniova,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0138,8,0.0127,-,Kirtimų (Nr. 460) apylinkė
Virgilijus Guntulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0121,7,0.0111,-,Kirtimų (Nr. 460) apylinkė
Evelina Avižienienė,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0086,5,0.0079,-,Kirtimų (Nr. 460) apylinkė
Anatolijus Maslovas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0086,5,0.0079,-,Kirtimų (Nr. 460) apylinkė
Danuta Iljina,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0052,3,0.0048,-,Kirtimų (Nr. 460) apylinkė
Artūras Melianas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.3171,335,0.2809,17,Kaminkelio (Nr. 456) apylinkė
Vasilij Fiodorov,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.2523,272,0.2235,8,Kaminkelio (Nr. 456) apylinkė
Vytautas Aleksas Lazinka,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1189,130,0.1053,2,Kaminkelio (Nr. 456) apylinkė
Zbignev Balcevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.073,81,0.0646,-,Kaminkelio (Nr. 456) apylinkė
Algimantas Vaitkus,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0613,64,0.0543,4,Kaminkelio (Nr. 456) apylinkė
Leonidas Burokas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0559,59,0.0495,3,Kaminkelio (Nr. 456) apylinkė
Miroslav Zacharevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0378,40,0.0335,2,Kaminkelio (Nr. 456) apylinkė
Danuta Iljina,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0288,32,0.0255,-,Kaminkelio (Nr. 456) apylinkė
Anatolijus Maslovas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0207,20,0.0184,3,Kaminkelio (Nr. 456) apylinkė
Tatjana Michniova,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.018,20,0.016,-,Kaminkelio (Nr. 456) apylinkė
Alfonsas Augulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0171,18,0.0152,1,Kaminkelio (Nr. 456) apylinkė
Vladislav Mackevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0135,15,0.012,-,Kaminkelio (Nr. 456) apylinkė
Virgilijus Guntulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0126,14,0.0112,-,Kaminkelio (Nr. 456) apylinkė
Evelina Avižienienė,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.009,10,0.008,-,Kaminkelio (Nr. 456) apylinkė
Artūras Melianas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.3525,328,0.3294,9,Dariaus ir Girėno (Nr. 455) apylinkė
Vasilij Fiodorov,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.2165,203,0.2023,4,Dariaus ir Girėno (Nr. 455) apylinkė
Zbignev Balcevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.113,101,0.1056,7,Dariaus ir Girėno (Nr. 455) apylinkė
Vytautas Aleksas Lazinka,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1015,95,0.0948,2,Dariaus ir Girėno (Nr. 455) apylinkė
Algimantas Vaitkus,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0607,55,0.0567,3,Dariaus ir Girėno (Nr. 455) apylinkė
Alfonsas Augulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0377,36,0.0352,-,Dariaus ir Girėno (Nr. 455) apylinkė
Leonidas Burokas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0366,35,0.0342,-,Dariaus ir Girėno (Nr. 455) apylinkė
Miroslav Zacharevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.023,22,0.0215,-,Dariaus ir Girėno (Nr. 455) apylinkė
Vladislav Mackevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.022,21,0.0205,-,Dariaus ir Girėno (Nr. 455) apylinkė
Anatolijus Maslovas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0209,20,0.0196,-,Dariaus ir Girėno (Nr. 455) apylinkė
Tatjana Michniova,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0178,17,0.0166,-,Dariaus ir Girėno (Nr. 455) apylinkė
Danuta Iljina,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0115,11,0.0108,-,Dariaus ir Girėno (Nr. 455) apylinkė
Virgilijus Guntulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0073,7,0.0068,-,Dariaus ir Girėno (Nr. 455) apylinkė
Evelina Avižienienė,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0052,5,0.0049,-,Dariaus ir Girėno (Nr. 455) apylinkė
Vasilij Fiodorov,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.2718,207,0.2494,8,Kapsų (Nr. 454) apylinkė
Vytautas Aleksas Lazinka,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1871,145,0.1717,3,Kapsų (Nr. 454) apylinkė
Artūras Melianas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1707,130,0.1566,5,Kapsų (Nr. 454) apylinkė
Leonidas Burokas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0961,74,0.0882,2,Kapsų (Nr. 454) apylinkė
Algimantas Vaitkus,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0695,54,0.0638,1,Kapsų (Nr. 454) apylinkė
Zbignev Balcevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0632,46,0.058,4,Kapsų (Nr. 454) apylinkė
Miroslav Zacharevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0329,26,0.0302,-,Kapsų (Nr. 454) apylinkė
Alfonsas Augulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0291,22,0.0267,1,Kapsų (Nr. 454) apylinkė
Anatolijus Maslovas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0291,22,0.0267,1,Kapsų (Nr. 454) apylinkė
Vladislav Mackevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0265,21,0.0244,-,Kapsų (Nr. 454) apylinkė
Danuta Iljina,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.019,15,0.0174,-,Kapsų (Nr. 454) apylinkė
Tatjana Michniova,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0139,11,0.0128,-,Kapsų (Nr. 454) apylinkė
Evelina Avižienienė,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0126,10,0.0116,-,Kapsų (Nr. 454) apylinkė
Virgilijus Guntulis,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0101,8,0.0093,-,Kapsų (Nr. 454) apylinkė
Vasilij Fiodorov,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.2644,193,0.2432,4,Dzūkų (Nr. 453) apylinkė
Artūras Melianas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.2591,189,0.2383,4,Dzūkų (Nr. 453) apylinkė
Vytautas Aleksas Lazinka,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.1034,75,0.0951,2,Dzūkų (Nr. 453) apylinkė
Zbignev Balcevič,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0859,62,0.079,2,Dzūkų (Nr. 453) apylinkė
Leonidas Burokas,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0617,46,0.0568,-,Dzūkų (Nr. 453) apylinkė
Algimantas Vaitkus,Naujosios Vilnios (Nr. 10) vienmandatės apygardos,0.0604,43,0.0556,2,Dzūkų (Nr. 453) apylinkė
