apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Panemunės,1948-06-20,vedęs / ištekėjusi,Ne ,"Algirdo Vilimo firma, savininkas",Algirdas    VILIMAS,Kaunas,"Aukštasis;Kuno politechnikos institutas, Šildymo vėdinimo katedra;Inžinierius;1979",,Kaunas,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Danės,1963-04-21,vedęs / ištekėjusi,Ne ,"Lietuvos ir Kanados UAB ""Pajūrio mediena"", direktorė",Irena    VITKEVIČIENĖ,Klaipėda,Aukštasis;Kauno technologijos universitetas (buvęs Kauno politechnikos institutas);Inžinierius-technologas;1986,"Muzika, Kelionės, Aerobika, Skaitymas, Dviračiai","Skuodo raj. Apuolės km., Aleksandrijos sen.",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Senamiesčio,1958-03-26,Išsiskyręs(-usi),Ne ,"Vilniaus miesto savivaldybė, Švietimo ir sporto deparatmento, Kultūros ir meno skyriaus vyriausioji specialistė  ",Raimonda    KAROSAITĖ,Vilnius,Aukštasis;Vilniaus universitetas;Žurnalistika;1983,"Gamta, Menas, Žmonės","Kudirkos Naumiestis, Šakių r.",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Rusų, Vokiečių, Anglų",Ne ,Neturiu 
Vilniaus - Trakų,1961-02-23,vedęs / ištekėjusi,Ne ,"UAB ""Admirable"", direktorės pavaduotoja.",Irena    KALKIENĖ,Lentvaris,Aukštasis universitetinis;Vilniaus universitetas;Socialinis darbas;2009,"Gėlių dizainas, Skaitymas",Vilniaus m.,Partija Tvarka ir teisingumas,Lenkas (-ė) ,,"Rusų, Lenkų, Anglų",Ne ,Neturiu 
Kauno - Kėdainių,1946-09-29,vedęs / ištekėjusi,Ne ,"Kauno medicinos universitetas, profesorius.",Aleksandras    VITKUS,Garliava,Aukštasis;Kauno medicinos institutas;gydytojas;1970,Istorija,Kauno m.,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Pajūrio,1967-01-04,vedęs / ištekėjusi,Ne ,"Lietuvos saugios laivybos administracija, Teisės ir personalo skyriaus vedėjas",Artūras    MAŽRIMAS,Klaipėda,Aukštasis universitetinis;Lietuvos teisės universitetas;Teisininkas;2004;Aukštasis universitetinis;Klaipėdos universitetas Pedagogikos fakultetas;Dėstytojas;1998;Aukštasis universitetinis;Klaipėdos universitetas Pedagogikos fakultetas;Mokytojas;1994,,Telšiai,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Prancūzų",Ne ,Neturiu 
Centro,1965-02-27,Išsiskyręs(-usi),Ne ,"Vilniaus m. savivaldybės administracija Socialinių reikalų departamentas, direktoriaus pavaduotoja",Kristina    SUDŽIENĖ,Kaunas,Aukštasis;Lietuvos kūno kultūros akademija;Mokytoja;2005,"Sportas, Darbas sodyboje, Knygų skaitymas, Parašiutinis sportas, Auginu bites",Tauragė,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Karoliniškių,1951-03-15,Išsiskyręs(-usi),Ne ,VMS Miesto ūkio departamento Eismo organizavimo skyriaus vedėjas ,Henrikas    MACKELA,Vilnius,Aukštasis;Vilniaus inžinerinis statybos institutas;Inžinierius-mechanikas;1979,"Tinklinis, Autosportas, Gamta, Žvejyba, Kelionės",Ukmergė,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Rusų, Lenkų, Anglų",Ne ,Neturiu 
Plungės - Rietavo,1952-03-25,vedęs / ištekėjusi,Ne ,"UAB ""Iešnalė"", direktorius-savininkas,
kaimo turizmo sodyba ""Iešnalė"" savininkas",Albinas    KLIMAS,Babrungėnų k.,Vidurinis;Plungės 3 vid. mokykla;1970,"Istorinės medžiagos rinkimas, Šachmatai","Šilutės raj., Šukaičių km.",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
Šeškinės,1981-03-27,nevedęs / netekėjusi,Ne ,"Vilniaus miesto savivaldybė, tarybos sekretorius",Paulius    PAULIONIS,Vilnius,Aukštasis universitetinis;Vilniaus universitetas;Istorikas;2005;Aukštasis neuniversitetinis;Vilniaus teisės ir verslo kolegija;Teisininkas;2004,"Knygos, Sportas, Kelionės",Vilnius,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Vokiečių, Anglų, Rusų",Ne ,Neturiu 
Trakų - Elektrėnų,1948-07-19,vedęs / ištekėjusi,Ne ,"Elektrėnų savivaldybė, mero pavaduotojas.",Algimantas    ADOMAITIS,Elektrėnai,Magistras;Kauno medicinos institutas;Gydytojas;1972,"Istorija, Publicistika, Faktų analizavimas, Mėgstu spręsti iš pirmo žvilgsnio neišsprendžiamas","Balninkai, Molėtų raj.",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Rusų, Lenkų, Anglų",Ne ,Neturiu 
Suvalkijos,1969-05-12,vedęs / ištekėjusi,Ne ,"Vytauto Narušio veterinarijos tarnyba IĮ, savininkas.",Vytautas    NARUŠIS,Meškučių k.,Aukštasis;Lietuvos Veterinarijos Akademija;Vet. gydytojas;1994,Šachmatai,Meškučių k. Marijampolės sav. Marijampolės sen.,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų, Lenkų",Ne ,Neturiu 
Lazdijų - Druskininkų,1949-11-23,Išsiskyręs(-usi),Ne ,"J. Dailydės komercinė įmonė ""Jota"", savininkas.",Jonas    DAILYDĖ,Druskininkai,Specialus vidurinis;Vilniaus statybos technikumas;Pramoninės civilinės statybos technikas;1970,"Žvejyba, Grybavimas",Varėnos raj. Neravų kaimas. Lietuvos Respublika,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Jonavos,1967-05-31,vedęs / ištekėjusi,Ne ,"VŠĮ Jonavos suaugusiųjų švietimo centras, direktorius.",Vytas    VAICEKAUSKAS,Jonava,Aukštasis;Kauno technologijos universitetas;Edukologijos magistras;2001;Aukštasis;Vilniaus universitetas;Istorijos dėstytojas;1992,"Sportas, Kelionės, Aktyvus laisvalaikis",Jonavos raj. Normainių kaimas,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Rusų, Lenkų, Vokiečių, Anglų",Ne ,Neturiu 
Vakarinė,1961-08-12,Išsiskyręs(-usi),Ne ,"Panevėžio m. savivaldybė, mero pavaduotojas",Kastytis    VAINAUSKAS,Panevėžys,Nebaigtas aukštasis;Kauno politechnikos institutas;Nenurodė;Aukštesnysis;Kauno politechnikumas;Metrologas;1980,"Kompiuteriai, Tenisas, Žvejyba",Kauno m.,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,,Ne ,Neturiu 
Biržų - Kupiškio,1977-09-14,vedęs / ištekėjusi,Ne ,"Vilniaus miesto apylinkės teismas, teisėjo padėjėjas",Marius    JUKONIS,Vilnius,"Aukštasis;Vilniaus universitetas, teisės fakultetas;Teisininkas;2007;Aukštasis;Lietuvos kūno kultūros akademija;Pedagogas;1999","Gamta, Sportas, Žvejyba","Vilnius, Lietuva",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Naujosios Vilnios,1951-01-01,vedęs / ištekėjusi,Ne ,"AB ""Vilniaus šilumos tinklai"", direktoriaus pavaduotojas",Anatolij    PARAMONOV,Vilnius,Aukštasis;Vilniaus inžinerinis statybos institutas;Pramoninė ir civilinė statyba;1977,"Kelionės, Gamta, Sportas, Literatūra, Technikos naujovės, Naujos technologijos",Vilniaus miestas,Partija Tvarka ir teisingumas,Rusas (-ė) ,,"Rusų, Lenkų, Vokiečių, Anglų",Ne ,Neturiu 
Šilalės - Šilutės,1982-05-30,nevedęs / netekėjusi,Ne ,"Vilniaus miesto savivaldybė, mero patarėjas",Remigijus    ŽEMAITAITIS,Vilnius,Aukštasis;VU Teisės fakultetas;Teisininkas;2005;Vidurinis;Šilutės 1-oji gimnazija;2000,"Žvejyba, Medžioklė, Jodinėjimas, Kelionės",Šilutės rajono savivaldybė,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Pramonės,1951-11-04,vedęs / ištekėjusi,Ne ,"Vilniaus m. savivaldybė, Kūno kultūros ir sporto skyriaus vedėjas",Algimantas    LIUBINSKAS,Vilnius,"Aukštasis;Maskvos aukštoji trenerių mokykla;Futbolo treneris;1987;Aukštasis;Lietuvos valstybinis kūno kultūros institutas;Pedagogas, treneris;1973","Sportas, futbolas",Vilkaviškio raj. Kybartai,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Rusų, Lenkų, Anglų",Ne ,Neturiu 
Žirmūnų,1983-01-04,nevedęs / netekėjusi,Ne ,"Partija Tvarka ir teisingumas, konsultantas ryšiams su visuomene",Jonas    JUODKA,Vilnius,Aukštasis;Vilniaus universitetas;Tarptautiniai santykiai ir diplomatija;2009;Aukštasis;Vilniaus universitetas;Filosofas;2006,"Krepšinis, IT, Astronomija, Istorija",Vilnius,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų, Vokiečių, Lotynų",Ne ,Neturiu 
Pakruojo - Joniškio,1952-08-28,vedęs / ištekėjusi,Ne ,"UAB ""Jogekas"" komercijos direktorius.",Edmundas    GRIGALIŪNAS,Joniškis,Joniškio rajono savivaldybės taryba;2000 - 2003;Joniškio rajono savivaldybės taryba;2003 - 2007;Joniškio rajono savivaldybės taryba;2007 - 2011,"Knygos, Medžioklė",Joniškis,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,,Ne ,Neturiu 
Tauragės,1965-04-06,vedęs / ištekėjusi,Ne ,"Tauragės rajono savivaldybės administracija, mero pavaduotojas",Sigitas    KANCEVYČIUS,Tauragė,Aukštasis;Valstybinės konservatorijos Klaipėdos fakultetai;Masinių renginių režisierius;1987,"Fotografija, Literatūra, Teatras, Kelionės","Mociškių km., Šilutės raj.",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Marių,1983-04-14,nevedęs / netekėjusi,Ne ,"Paryžiaus Sorbonos universitetas, doktorantas",Stanislovas    TOMAS,Vilnius,Doktorantūra;Paryžiaus Sorbonos universitetas ;Europos teisė;Aukštasis;Briuselio katalikiškas universitetas;Teisė;2005;Aukštasis;Europos teisės teorijos akademija;Teisė;2005;Aukštasis;Šv. Louis universitetiniai fakultetai;Teisė;2005;Aukštasis;Vilniaus universitetas;Tarptautiniai santykiai;2004,"Šiuolaikinis menas, Postmodernus teatras, do-it-yourself, Garažrokas","Pavlodaras, Kazachstanas",Partija Tvarka ir teisingumas, ,,"Prancūzų, Anglų, Rusų, Lenkų, Olandų, Latvių, Ispanų, Vokiečių",Ne ,Neturiu 
Baltijos,1964-05-18,vedęs / ištekėjusi,Ne ,"Klaipėdos universiteto Sveikatos mokslų fakultetas, Slaugos katedros vedėjas",Artūras    RAZBADAUSKAS,Klaipėda,Aukštasis;Mykolo Romerio universitetas;Teisės magistras;2008;Aukštasis;Vilniaus universitetas Medicinos fakultetas;Gydytojas-chirurgas;1988;Vidurinis;Klaipėdos K. Donelaičio vid. m-kla;1982,"Kelionės, Išvykos dviračiais, Žvejyba",Klaipėdos miestas,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Aušros,1964-11-08,Išsiskyręs(-usi),Ne ,"UAB ""Šiaulių žemės ūkio technika"", direktorius",Vidmantas    JAPERTAS,Šiauliai,Aukštasis;Lietuvos žemės ūkio akademija;Žemės ūkio elektrifikavimas;1987,"Žvejyba, Sportas",Vilkaviškio rajonas,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Lenkų, Rusų, Anglų",Ne ,Neturiu 
Žaliakalnio,1959-02-04,vedęs / ištekėjusi,Ne ,"Lietuvos parolimpinis komitetas, prezidentas",Vytautas    GIRNIUS,Kaunas,Aukštasis;ŠPI (Šiaulių pedagoginis universitetas);Tiflo spec.;1986,"Sportas, Literatūra, Naujovės, politinės aktualijos","Virbalio km., Vilkaviškio raj.",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Šilainių,1963-02-01,vedęs / ištekėjusi,Ne ,"Kauno Maironio gimnazija, matematikos-ekonomikos mokytoja",Loreta    KEKIENĖ,Kaunas,Sertifikatas;Pedagogų profesinės raidos centras;Pedagogika-psichologija;2001;Aukštasis universitetinis;Vilniaus universitetas;Ekonominė kibernetika;1986,,Marijampolė,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Jurbarko,1951-09-03,vedęs / ištekėjusi,Ne ,"Jurbarko rajono savivaldybė, meras.",Algirdas    GUDAITIS,Jurbarkas,Aukštasis;Kauno A.Sniečkaus Politechnikos institutas;Inžinierius;1975,"Sportas, Medžioklė",Jurbarkas,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
Akmenės - Joniškio,1963-02-09,nevedęs / netekėjusi,Ne ,"Akmenės rajono savivaldybė, mero pavaduotoja.",Sigutė    MEŠKYTĖ,Naujoji Akmenė,Aukštasis universitetinis;Šiaulių universitetas SMF;Vadybos ir verslo administravimo magistrė;2007;Aukštasis universitetinis;Vilniaus inžinerinis statybos institutas;Inžinierė statybininkė;1989,"Knygų skaitymas, Mezgimas ir nėrimas, Kelionės","Alkiškių km, Akmenės raj.",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Vokiečių, Rusų",Ne ,Neturiu 
Daugiamandatė,1951-03-15,vedęs / ištekėjusi,Ne ,"Lietuvos gyventojų genocido ir rezistencijos tyrimo centras, vyr. bibliotekininkė",Janina    ŠIMKUVIENĖ,Rudaminos k.,Specialus vidurinis;Kultūros mokykla;Bibliotekininkė;1971,"Knygos, Muzika",LR Palanga,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Lenkų, Rusų",Ne ,Neturiu 
Dainavos,1956-06-11,vedęs / ištekėjusi,Ne ,"UAB ""Statyba ir apdaila"", direktorius",Algimantas    MILEIKA,Kaunas,Aukštasis;Kauno politechnikos institutas;Inžinierius statybininkas;1979,"Filatelija, Knygos",Kauno miestas,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Rusų, Lenkų, Vokiečių",Ne ,Neturiu 
Daugiamandatė,1965-05-10,nevedęs / netekėjusi,Ne ,"Visagino paramos vaikui centras, l. e. direktorės p.",Leta    KALINAUSKAITĖ,Ignalina,Aukštasis;VVPI;Liedtuvių k. ir literatūros mokytoja;1987,"Skaitymas, Kelionės, Muzikos, dainų kūrimas","Kuršėnų miestas, Šiaulių rajonas",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Daugiamandatė,1946-08-01,vedęs / ištekėjusi,Ne ,"Marijampolės savivaldybės administracija, tarybos sekretorė",Janina    SENKIENĖ,Marijampolė,Aukštasis;Vilniaus valstybinis universitetas;Ekonomistas;1980;Aukštesnysis;Kauno technologinis technikumas;Chemikas technologas;1971;Vidurinis;Marijampolės 1-oji vidurinė mokykla;1966,"Kelionės, Psichologinė ir filosofinė literatūra, Bendravimas su įdomiais žmonėmis","Ringovėlės kaimas, Igliškėlių apylinkė, Marijampolės rajonas",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Širvintų - Vilniaus,1966-04-10,nevedęs / netekėjusi,Ne ,Širvintų rajono savivaldybės taryba.,Alfredas    ASTIKAS,Kabaldos k.,Aukštasis;M. Riomerio universitetas;Teisė ir valstybės valdymas;2002;Aukštasis;Vilniaus universitetas;Ekonomistas;1997;Aukštasis;Lietuvos veterinarijos akademija;Zooinžinierius;1994;Specialus vidurinis;Buivydiškių ŽŪ technikumas;Zootechnikas;1984,Sportas,"Lietuva, Širvintų rajonas, Žindulių kaimas",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Rusų, Lenkų, Anglų",Ne ,Neturiu 
Nevėžio,1959-03-20,vedęs / ištekėjusi,Ne ,"Panevėžio miesto savivaldybė, administracijos direktorius",Stasys    KARČINSKAS,Panevėžys,Aukštasis universitetinis;Vilniaus universitetas;Taikomoji matematika;1984;Vidurinis;Panevėžio 6 vidurinė (Gabijos) mokykla;1977,"Knygų skaitymas, Kompiuteriniai žaidimai, Programavimas, Poilsis gamtoje",Pasvalys,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Alytaus,1955-03-19,vedęs / ištekėjusi,Ne ,Nenurodė,Juozas    SKESTENIS,Alytus,Magistras;Kauno technologijos universitetas;Vadybos magistras;2002;Aukštasis;Kauno politechnikos institutas;Inžinierius-elektrikas;1983;Aukštesnysis;Šiaulių K. Didžiojo politechnikumas;Technikas-elektrikas;1974,"Kelionės, Sportas, Žvejyba","Radviliškio rajonas, Šeduvos miestas",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Kėdainių,1946-08-20,Išsiskyręs(-usi),Ne ,"Leonardas ir Kompanija, konsultantas.",Leonardas    GINEIKA,Lapių mstl.,Aukštesnysis;Kauno technologijos technikumas;Baldų gamyba;1978,"Kelionės, Žvejyba",Lietuvos Respublika Kauno m.,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Vokiečių, Rusų, Lenkų",Ne ,Neturiu 
Daugiamandatė,1964-02-20,vedęs / ištekėjusi,Ne ,"Partija Tvarka ir teisingumas, Informacijos centro vadovas",Romas    JANKAUSKAS,Alytus,Aukštasis;Vilniaus univedrsitetgs;Žurnalistika;1991,"Literatūra, Fotografija","Rekščių kaimas, Telšių rajonas, Lietuva",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Daugiamandatė,1950-11-26,vedęs / ištekėjusi,Ne ,"Raseinių savivaldybė, meras",Petras    VEŽBAVIČIUS,Ramanavos k.,Aukštasis;Vilniaus valstybinis pedagoginis instituts;Fizikos astronomijos mokytojas;1973,"Sportas, Rankdarbiai",Išlastakių k. Jurbarko raj.,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Zarasų - Visagino,1958-06-28,vedęs / ištekėjusi,Ne ,"Zarasų pensionatas, direktoriaus pavaduotojas socialiniam ir medicininiam darbui.",Algimantas    DUMBRAVA,Zarasai,Aukštasis;Leningrado (dabar Sankt-Peterburgo) geležinkelio transporto institutas;Inžinierius - mechanikas;1981,"Šeima, Kelionės, Politika, Religija, Labdara",Zarasai,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Rusų, Lenkų, Vokiečių",Ne ,Neturiu 
Naujamiesčio,1979-07-13,vedęs / ištekėjusi,Ne ,"UAB ""Bukra"", UAB ""Kindis"", statybos direktorius",Andrius    MAZURONIS,Vilnius,Aukštasis;VGTU;Stat. inžinierius;2003,"Lauko tenisas, Motociklai",Šiauliai,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Saulės,1973-03-13,vedęs / ištekėjusi,Ne ,"Šiaulių miesto savivaldybės taryba, mero pavaduotoja",Daiva    MATONIENĖ,Šiauliai,Aukštasis universitetinis;Šiaulių universitetas;Ekonomika (specializacija - finansai ir bankininkystė);2005;Aukštasis universitetinis;Šiaulių universitetas;Vadybos ir verslo administravimas (specializacija - marketingo vadyba);2003,"Menas, Literatūra, Teatras, Kelionės",Šiaulių raj. Ginkūnų km.,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Utenos,1950-04-23,vedęs / ištekėjusi,Ne ,"Vilniaus miesto savivaldybė, departamento direktorius.",Kazys    ZULONAS,Vilnius,Aukštasis;Maskvos inžinerinė priešgaisrinė mokykla;Priešgaisrinės saugos inžinierius;1978,"Sodininkystė, Kelionės, Sportas","Kupiškio raj. Šimonių apyl., Nociūnų kaimas",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,Rusų,Ne ,Neturiu 
Vilkaviškio,1949-05-14,Našlys(-ė),Ne ,Atsargos brigados generolas.,Česlovas    JEZERSKAS,Druskininkai,Aukštasis karinis;Nenurodė;Nenurodė,"Sportas, Knygos, Kelionės",Lazdijų rajonas Mikalinos kaimas,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Gargždų,1958-10-28,Nenurodė,Ne ,Nenurodė,Petras    GRAŽULIS,Vilnius,,,Nenurodė,Partija Tvarka ir teisingumas, ,,,Ne ,Neturiu 
Antakalnio,1945-03-28,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimas, Seimo narys",Rimantas    SMETONA,Vilnius,"Aukštasis;Sankt-Peterburgo valstybinis teatro, muzikos ir kinematografijos institutas;Televizijos režisierius;1977;Specialus vidurinis;Ukmergės ž.ū. mechanizacijos technikumas;Technikas-mechanikas;1965",,Ukmergės raj.,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Rusų, Anglų, Vokiečių",Ne ,Neturiu 
Kretingos,1952-09-02,vedęs / ištekėjusi,Ne ,Seimo narys,Egidijus    KLUMBYS,Vilnius,Aukštasis;Vilniaus universitetas;Teisininkas;1996;Aukštasis;Kauno medicinos institutas;Gydytojas;1976,,Kaunas,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų, Lenkų",Ne ,Neturiu 
Skuodo  - Mažeikių,1960-02-29,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimas, Seimo narys.",Jonas    RAMONAS,Milvydiškių k.,,"Žemės ūkis, Politika","Milvydiškių km., Varnių sen., Telšių raj.",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Vokiečių, Rusų",Taip ,Neturiu 
Marijampolės,1962-07-03,vedęs / ištekėjusi,Ne ,"Marijampolės savivaldybė, meras",Rolandas    JONIKAITIS,Padovinio k.,Aukštasis;Lietuvos veterinarijos akademija;Veterinarijos gydytojas;1985,,Pagėgių miestelis,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų",Ne ,Neturiu 
Anykščių - Kupiškio,1958-04-08,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimas, Seimo narys, Finansų ir biudžeto komiteto narys.",Vytautas    GALVONAS,Vilnius,Aukštasis;VVU (Dabartinis VU);Radiofizikas;1981,"Akrobatinis skraidymas, Žvejyba, Filantropija, Filatelija, Krepšinis","Lietuva, Anykščiai",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Telšių,1976-06-05,vedęs / ištekėjusi,Ne ,"Telšių rajono savivaldybė, meras. ",Almantas    PETKUS,Telšiai,Aukštasis universitetinis;VGTU;Transporto inžinerinė ekonomika ir vadyba;2005;Vidurinis;Telšių Kranto vidurinė m-kla;1994,"Kelionės, Knygos, Kulinarija",Telšiai,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,,Ne ,Neturiu 
Prienų,1950-11-03,vedęs / ištekėjusi,Ne ,LRS narys,Vytautas    KAMBLEVIČIUS,Ringaudų k.,Aukštasis;Lietuvos Žemės Ūkio Universitetas;Mokslinis - agronomas;1973,"Sportas, Ypač mėgstu krepšinį, Futbolas, Sambo imtynės, Medžioklė, Gamta","Alytaus rajonas, Butrimonių seniūnija, Plasapninkų km.",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Rusų, Anglų",Ne ,Neturiu 
Ukmergės,1943-02-08,vedęs / ištekėjusi,Ne ,Lietuvos Respublikos Seimas.,Julius    VESELKA,Vilnius,Aukštasis;Vilniaus universitetas;Ekonomistas;1972,"Bitininkystė, Sportas, Knygų skaitymas","Ukmergės raj., Siesikų miestelis","Partija Tvarka ir teisingumas, išsikėlė pats",Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
Fabijoniškių,1952-06-29,vedęs / ištekėjusi,Ne ,"Lietuvos Respublikos Seimas, Seimo narys, Užsienio reikalų komiteto narys, Europos reikalų komiteto pirmininko pavaduotojas  ",Dailis Alfonsas    BARAKAUSKAS,Vilnius,Aukštasis;Vilniaus valstybinis universitetas (dabar Vilniaus universitetas);Tarptautiniai ekonominiai santykiai;1989;Aukštasis;Kauno politechnikos institutas (dabar Kauno technologijos universitetas;Automatizavimo inžinieriaus mechaniko;1975,"Sodo darbai, Lietuvos meno istorija, Žūklė","Pakruojo raj., Geručių km.",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Anglų, Rusų, Latvių",Ne ,Neturiu 
Lazdynų,1945-08-01,vedęs / ištekėjusi,Ne ,"LR Seimas, LR Seimo narė",Ona    VALIUKEVIČIŪTĖ,Vilnius,"Aukštasis;Vilniaus universitetas, Filologijos fakultetas;Vokiečių kalbos ir literatūros dėstytoja;1971","Teatras, Skaitymas",Šakiai,Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Vokiečių, Anglų, Rusų",Ne ,Neturiu 
Rokiškio,1960-05-27,vedęs / ištekėjusi,Ne ,"Rokiškio Juozo Tumo-Vaižganto vidurinė mokykla, direktorius.",Egidijus    VILIMAS,Rokiškis,Aukštasis universitetinis;VPI;Istorija-teisė;1985,"Istorinių įvykių analizė, Bendravimas, Sportas","Papiškių km., Rokiškio raj.",Partija Tvarka ir teisingumas,Lietuvis (-ė) ,,"Vokiečių, Rusų",Ne ,Neturiu 
