apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Centro,1975-05-05,vedęs,Ne ,"Individuali nekilnojamojo turto vystymo veikla,",TOMAS    KAŽEMĖKAS,Kaunas,Aukštasis universitetinis;Vytauto Didžiojo Universitetas;Verslo administravimas;1997,"Nepriklausomos kelionės, krepšinis, skaitymas, kinas, dėlionės.","Akademijos mstl., Kauno raj., Lietuva",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,38,"anglų, rusų, portugalų",Ne ,Neturiu 
Centro,1953-07-31,ištekėjusi,Ne ,"VDAKDF,Achitektūros katedros vedėja",JŪRATĖ    JUOZAITIENĖ,Kaunas,Aukštasis;VISI (VGTU);Architektūra;1976,"muzika, kelionės",Vilnius,Lietuvos socialdemokratų partija,lietuvė ,77,"rusų, anglų, vokiečių, lenkų",Ne ,Neturiu 
Centro,1952-06-11,vedęs,Ne ,"Lietuvos Sveikatos apsaugos ministerija,ministro R. Šukio patarėjas",JONAS    JUČAS,Kaunas,"Aukštasis;Lietuvos Valstybinė Konservatorija, dabar Lietuvos Muzikos ir Teatro akademija;kultūros darbuotojo, choro dirigento;1982","muzika, vaizduojamasis menas, kelionės",Kauno miestas,Liberalų ir centro sąjunga,lietuvis ,22,"rusų, vokiečių",Ne ,Neturiu 
Centro,1961-02-15,išsiskyręs,Ne ,"Kauno apskrities archyvas,direktorius",GINTARAS    DRUČKUS,Kaunas,,"istorija, kultūra, kelionės","Aleksandravėlės kaimas, Rokiškio rajono savivaldybė, Lietuvos Respublika",„Drąsos kelias“ politinė partija,lietuvis ,45,"anglų, rusų, lenkų",Ne ,Neturiu 
Centro,1953-08-02,vedęs,Ne ,",",VLADAS    BURAGAS,Kaunas,Aukštasis universitetinis;Vilniaus Universitetas;ekonominė kibernetika;1976,"literatūra, tautotyra, politika (ekonomikos, kultūros ir savivaldos klausimais)","Švitrūnų km., Alvito apylinkė, Vilkaviškio raj.",Lietuvos centro partija,lietuvis ,23,"anglų, rusų",Ne ,Neturiu 
Žaliakalnio,1971-06-21,vedęs,Ne ,"UAB ""Tranzito paslaugų centras"",Projektų vadovas",DAINIUS    VARNAS,Kaunas,Aukštasis universitetinis;Kauno technologijos universitetas;Viešasis administravimas;1999;Aukštasis universitetinis;Vytauto Didžiojo universitetas;Katalikų teologija;1997,"Teatras, dziazas, kelionės.",1971-06-21,Politinė partija „Sąjunga Taip“,lietuvis ,26,"anglų, rusų, lenkų",Ne ,Neturiu 
Žaliakalnio,1944-11-27,nenurodė,Ne ,"Lietuvos Respublikos Seimas,LR Seimo narė",DALIA    TEIŠERSKYTĖ,Kaunas,Aukštasis;Vilniaus Universitetas;Žurnalistika;1974,"Knygos, kelionės, gamta",Raseinių rajono Šiluvos seniūnijos Leonavos kaimas,Lietuvos Respublikos liberalų sąjūdis,lietuvė ,19,"rusų, lenkų, vokiečių",Ne ,Neturiu 
Žaliakalnio,1936-01-12,vedęs,Ne ,pensininkas,EDVARDAS    SATKEVIČIUS,Kaunas,Vidurinis;Kauno XV vidurinė mokykla;Brandos atestatas;1954,"
										
											17. Visuomeninė veikla <b>Jungtinio demokratinio judėjimo Kauno skyriaus ""Vytis"" tarybos narys","Užusalių kaimas, Jonavos rajonas",Išsikėlė pats,lietuvis ,,"rusų, lenkų, anglų, latvių",Ne ,Neturiu 
Žaliakalnio,1962-05-07,ištekėjusi,Ne ,"advokato kontora,advokatė",AUŠRA    RUČIENĖ,Kaunas,Aukštasis universitetinis;Vilniaus universitetas;teisė;1985,"skaitymas, kelionės",Prienai,Partija Tvarka ir teisingumas,lietuvė ,24,"rusų, anglų, prancūzų",Ne ,Neturiu 
Žaliakalnio,1969-10-25,vedęs,Ne ,"UAB ""Pastatų priežiūros paslaugos"",direktorius",VIDAS    RYBELIS,Kaunas,,"medžioklė, kelionės, muzika",Raseiniai,Liberalų ir centro sąjunga,lietuvis ,80,"rusų, anglų",Ne ,Neturiu 
Žaliakalnio,1946-06-22,našlys,Ne ,"Kauno miesto savivaldybės Kontrolės ir audito tarnyba,Kontrolierius",GEDIMINAS    RAUDONIS,Kaunas,Aukštasis universitetinis;Kauno politechnikos institutas;Inžinierius-elektrikas;1968,"keliauti, lankytis operose, operetėse bei koncertuose, užsiimti sodininkyste",Kaunas,Krikščionių partija,lietuvis ,13,"vokiečių, rusų",Ne ,Neturiu 
Žaliakalnio,1954-02-20,išsituokusi,Ne ,"Kauno rajono socialinių paslaugų centras,socialinė darbuotoja",ZOFIJA    PILYPIENĖ,Kikonių k.,Aukštasis;Lietuvos veterinarijos akademija;zooinžinierė;1977,domiuosi kitų šalių gyvenimu,"Kikonių k., Vandžiogalos ap., Kauno r.",Lietuvos lenkų rinkimų akcija,lenkė ,118,"lenkų, rusų",Ne ,Neturiu 
Žaliakalnio,1943-09-28,Nenurodė,Ne ,"Kauno įgulos karininkų Ramovė,viešųjų ryšių vyr. specialistas",ALGIRDAS VACLOVAS    PATACKAS,Kaunas,Aukštasis;Kauno politechnikos institutas;Inžinierius-technologas,-,Trakai,„Drąsos kelias“ politinė partija,lietuvis ,3,"rusų, anglų, lenkų, ukrainiečių, baltarusų",Ne ,Neturiu 
Žaliakalnio,1959-08-22,vedęs,Ne ,"UAB LUKOIL BALTIJA,Operatorius",KĘSTUTIS    MAČĖNAS,Kaunas,Aukštasis;LŽŪA;Hidromelioracija;1983,"Politika, sportas,muzika, kelionės",Kaunas,Demokratinė darbo ir vienybės partija,lietuvis ,24,"rusų, anglų, lenkų, vokiečių",Ne ,Neturiu 
Žaliakalnio,1958-01-26,ištekėjusi,Ne ,"LR Krašto apsaugos ministerija,ministrė",RASA    JUKNEVIČIENĖ,Vilnius,Aukštasis;Kauno medicinos universitetas (dabar Lietuvos Sveikatos mokslų universitetas);gydytoja;1983,"gėlų auginimas, literatūra, darbas gimtojoje sodyboje","Tiltagalių k., Panevėžio raj.",Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvė ,4,"anglų, rusų, norvegų",Ne ,Neturiu 
Žaliakalnio,1942-10-17,vedęs,Ne ,"Kauno Aleksoto Puškino gimnazijos Pagrindinio ugdymo skyrius,mokytojas",JONAS    GRIŠKEVIČIUS,Kaunas,Aukštasis;Maskvos karo akademija;inžinierius - mechanikas;1974,Žaisti stalo tenisą,Lietuvos Respublika Anykščiai,Tautos vienybės sąjunga,lietuvis ,76,rusų,Ne ,Neturiu 
Žaliakalnio,1983-02-11,vedęs,Ne ,"VšĮ Naisių vasaros teatras,aktorius",ELIDA    DUBINSKYTĖ-ŠIMAITĖ,Šiauliai,aukštasis universitetinis bakalauras;Šiaulių universitetas;akorė;2009,"sportas, kelionės, skaitymas",Šiauliai,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,89,"anglų, rusų",Ne ,Neturiu 
Žaliakalnio,1970-12-03,ištekėjusi,Ne ,"Kauno valstybės garantuojamos teisinės pagalbos tarnyba,Direktorė",ANŽELIKA    BANEVIČIENĖ,Kaunas,Daktaro laipsnis;MRU;Teisė;2009;Magistras;VDU;Komercinė teisė;2003;Aukštasis;KTU;Vadyba;1995,"Aktyvus laisvalaikis, mokslinė ir grožinė literatūra",Kaunas,Darbo partija,lietuvė ,97,"anglų, rusų",Ne ,Neturiu 
Žaliakalnio,1968-06-26,ištekėjusi,Ne ,"Lietuvos sveikatos mokslų universitetas,Dėstytoja",SANDRA    ADOMAITIENĖ,Kaunas,Aukštasis universitetinis;Vilniaus pedagoginis universitetas;Anglų kalbos filologė;2011;aukštasis universitetinis magistras;Lietuvos veterinarijos akademija;Veterinarijos gydytoja;1992,"Knygos, kelionės, renginių organizavimas, muzika",Kėdainiai,Respublikonų partija,lietuvė ,40,"anglų, rusų, lenkų",Ne ,Neturiu 
Kalniečių,1987-09-13,nevedęs,Ne ,"UAB ""Magnus IC"",direktorius",NERIJUS    ŽILEVIČIUS,Kaunas,Bakalauras;Vytauto Didžiojo universitetas;Politikos mokslai ir diplomatija;2010,"Mokslinė literatūra, filosofija, stalo tenisas, futbolas.",Kaunas,Politinė partija „Sąjunga Taip“,lietuvis ,55,"rusų, anglų",Ne ,Neturiu 
Kalniečių,1945-03-19,išsiskyręs,Ne ,"Kovotojų už Lietuvą sąjunga,pirmininkas",VYTAUTAS    ŠUSTAUSKAS,Kaunas,Aukštasis universitetinis;Klaipėdos universitetas;viešo administravimo ir vadybos bakalauras;2005;Aukštesnysis;Klaipėdos laivų statybos technikumas;technikas-technologas;1964,"važinėti po Lietuvą, žaisti šachmatais","Kražiai, Kelmės raj.",Kovotojų už Lietuvą sąjunga,lietuvis ,,"rusų, vokiečių",Ne ,Neturiu 
Kalniečių,1968-02-28,vedęs,Ne ,Nenurodė,ŽILVINAS    ŠUMSKIS,Kaunas,Aukštasis;Kauno medicinos universitetas;Visuomenės sveikatos specialistas;2002,"									
											17. Visuomeninė veikla <b>Eigulių bendruomenės pirmininkas. Asociacijos ""Vienybės forumas"" pirmininkas.",Kaunas,Išsikėlė pats,lietuvis ,,"anglų, rusų",Ne ,Neturiu 
Kalniečių,1950-05-07,vedęs,Ne ,"AB ""Autrolis"",troleibusų remonto tarnybos vadovas",VYTAUTAS    ŠIMKUS,Kaunas,,"medžioklė, renginių organizavimas","Akmenniškių kaimas, Jurbarko rajonas",Liberalų ir centro sąjunga,lietuvis ,79,rusų,Ne ,Neturiu 
Kalniečių,1969-04-04,vedęs,Ne ,"UAB ""Sabelijos prekyba"",Plėtros departamento direktorius",RYTIS    ŠATKAUSKAS,Kaunas,Aukštasis;KTU;Ekonomika;2001;Aukštasis;KTU;Telekomunikacijų inžinierius;1994,,Klaipėda,Darbo partija,lietuvis ,141,"anglų, rusų",Ne ,Neturiu 
Kalniečių,1965-01-26,ištekėjusi,Ne ,"Kauno kolegija,katedros vedėja, dėstytoja",DAIVA    SAJEK,Kaunas,Aukštasis;Maskvos valst. spaudos universitetas;inžinierius-technologas;1990,"literatūra, kelionės, krepšinis",Kaunas,Krikščionių partija,lietuvė ,32,"anglų, rusų",Ne ,Neturiu 
Kalniečių,1967-01-19,vedęs,Ne ,"Vilniaus m. savivaldybės administracija,mero patarėjas",HENRICH    PEŠKO,Dobromislės k.,Aukštasis;VGTU;inž. mechanikas;1993,"istorija, žūklė, šachmatai",Vilnius,Lietuvos lenkų rinkimų akcija,lenkas ,79,"lenkų, rusų",Ne ,Neturiu 
Kalniečių,1971-08-20,vedęs,Ne ,"UAB Verslo administravimas,direktorius",GIEDRIUS    PAVILIONIS,Giraitės k.,Aukštasis;Kauno technologijos universitetas;Tiksliosios inžinerijos;1994,sportas,Kaunas,Demokratinė darbo ir vienybės partija,lietuvis ,4,rusų,Taip ,Neturiu 
Kalniečių,1953-02-25,išsituokusi,Ne ,"Individuali veikla,draudimo ekspertė",EMILIJA    PALUBINSKIENĖ,Kaunas,Aukštasis;VVU;ekonomistas;1973,,Kėdainių raj.,Lietuvos žmonių partija,lietuvė ,51,"rusų, prancūzų",Ne ,Neturiu 
Kalniečių,1973-01-19,netekėjusi,Ne ,"Kauno m. savivaldybės taryba,Mero pavaduotoja",ORINTA    LEIPUTĖ,Kaunas,Aukštasis;Lietuvos kūno kultūros akademija;Edukologijos magistrė;2000;Aukštasis;Klaipėdos universitetas;Vaikystės pedagogė;1998;Aukštesnysis;Marijampolės pedagoginė muzikos mokykla Kauno skyrius;Ikimokyklinės įstaigos pedagogė;1992,"rankdarbiai, sodininkystė, kelionės",Kaunas,Lietuvos socialdemokratų partija,lietuvė ,23,"rusų, anglų",Ne ,Neturiu 
Kalniečių,1963-06-19,vedęs,Ne ,"Valstybės įmonė ""Vidaus vandens kelių direkcija"",Generalinis direktorius",GINTAUTAS    LABANAUSKAS,Kaunas,Aukštasis;Kauno technologijos universitetas;informatikos inžinierijos magistras;2004;Aukštasis;Syzranės aukštoji aviacijos mokykla;lakūnas inžinierius;1986;Aukštesnysis;Šilutės 12-oji profesinė technikos mokykla;nenurodė;1982;Vidurinė mokykla;Šilutės vidurinė mokykla;vidurinis;1981,"knygų rašymas, buriavimas, skraidymas, lauko tenisas, slidinėjimas",Šilutė,Partija Tvarka ir teisingumas,lietuvis ,17,"rusų, anglų",Ne ,Neturiu 
Kalniečių,1962-01-09,vedęs,Ne ,"UAB REACON,Direktorius",MINDAUGAS    KUKCINAVIČIUS,Kaunas,Aukštasis universitetinis;KTU;Inžinierius mechanikas;1985,"muzika, teatras, knygos",Kaunas,Respublikonų partija,lietuvis ,65,"rusų, anglų, lenkų",Ne ,Neturiu 
Kalniečių,1984-04-19,nevedęs,Ne ,"AB ""Lietuvos paštas"",Pašto tinklo tarnybos tinklo valdymo vadybininkas",SIMONAS    KAIRYS,Kaunas,Magistras;Mykolo Romerio universitetas;Teisė ir valdymas;2011;Bakalauras;Vytauto Didžiojo universitetas;Politikos mokslai;2007,"Kelionės, krepšinis, grojimas gitara, fotografavimas.",Telšiai,Lietuvos Respublikos liberalų sąjūdis,lietuvis ,32,anglų,Ne ,Neturiu 
Kalniečių,1985-12-09,nevedęs,Ne ,"VĮ ""Kauno aerouostas"",AST inspektorius-instruktorius",MANTAS    FELNERIS,Kaunas,Aukštasis magistrinis;Kauno technologijos universitetas;Transporto priemonių inžinierius;2011;Aukštasis universitetinis;Kauno technologijos universitetas;Transporto priemonių inžinierius;2009;Aukštasis universitetinis;Coventry university;BEng European engineering;2008,"kelionės, sportas, auto/moto, technika, mokslas..",Kaunas,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,90,"anglų, rusų",Ne ,Neturiu 
Kalniečių,1940-01-04,vedęs,Ne ,"Lietuvos Respublikos Seimas,Seimo Sveikatos komiteto narys, Pasipriešinimo okupacijoms ir nuo okupacijų nukentėjusių asmenų teisių ir reikalų komisijos pirmininkas",ARIMANTAS    DUMČIUS,Kaunas,"Aukštasis;Kauno medicinos universitetas (dabar Lietuvos Sveikatos mokslų universitetas);Gydytojas, chirurgas;1965","Bibliofilija, numizmatika",Kaunas,Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvis ,29,"rusų, prancūzų, anglų",Ne ,Neturiu 
Kalniečių,1958-09-14,Nenurodė,Ne ,",",STANISLOVAS    BUŠKEVIČIUS,Kaunas,,,,Partija „Jaunoji Lietuva“, ,1,"rusų, anglų",Ne ,Neturiu 
Dainavos,1957-08-31,pradėjęs santuokos nutraukimo procesą,Ne ,"Lietuvos Respublikos Seimas,Seimo pirmininko pavaduotojas, Seimo narys",ERIKAS    TAMAŠAUSKAS,Vilnius,Nebaigtas aukštasis;KTU;Ekonomika ir vadyba;2002,"Knygos, medžioklė, golfas",Vilnius,Lietuvos Respublikos liberalų sąjūdis,lietuvis ,12,"anglų, rusų",Ne ,Neturiu 
Dainavos,1981-06-23,vedęs,Ne ,"Kauno miesto savivaldybė,Tarybos sekretorius",MINDAUGAS    ŠIVICKAS,Kaunas,"Aukštasis;VDU;Politikos mokslai, tarptautiniai santykiai ir diplomatija - magistras;2005;Aukštasis;VDU;Politikos mokslai - bakalauras;2003;Vidurinis;Kauno ""Žiburio"" vidurinė mokykla;-;1999","politika, sportas, krepšinis",Kaunas,Liberalų ir centro sąjunga,lietuvis ,35,"anglų, rusų",Ne ,Neturiu 
Dainavos,1955-08-23,vedęs,Ne ,"UAB Scan Technika,Direktorius",MINDAUGAS    ŠIMKŪNAS,Kaunas,Aukštasis;LŽŪA (A. Stulginskio universitetas);Inžinierius-mechanikas;1979;Vidurinis;Kauno 21 vidurinė (Nemuno);-;1973,"fotografija, kelionės",Kaunas,Tautininkų sąjunga,lietuvis ,93,"anglų, lenkų, rusų",Ne ,Neturiu 
Dainavos,1954-07-29,išsiskyręs,Taip ,"Seimas,Seimo narys",SAULIUS    STOMA,Vilnius,Aukštasis;VGTU;Architektas;1977,labai įvairūs,Kaunas,„Drąsos kelias“ politinė partija,lietuvis ,11,"anglų, rusų, lenkų",Taip ,Neturiu 
Dainavos,1971-08-04,vedęs,Ne ,"VĮ ""Pieno tyrimai"",laborantas-operatorius",EDVINAS    SKIRGAILA,Kaunas,Aukštasis universitetinis;VDU;Verslo administratorė;2005;Aukštasis universitetinis;LVA;Vet. gydytojas;1994,-,Kaunas,Krikščionių partija,lietuvis ,65,rusų,Ne ,Neturiu 
Dainavos,1978-01-03,vedęs,Ne ,"Asociacija ""Skambino laisvalaikio centras"",Direktorius",SAULIUS    SKAMBINAS,Kaunas,"Aukštasis universitetinis;Lietuvos kūno kultūros akademija;Choreografas, pedagogas;2001","Sportas, kelionės, šokiai",Kaunas,Politinė partija „Sąjunga Taip“,lietuvis ,22,"anglų, rusų, lenkų",Ne ,Neturiu 
Dainavos,1966-11-22,ištekėjusi,Ne ,"VšĮ Kauno Šilainių poliklinka,Psichikos sveikatos centro vadovė",SONATA    RUDŽIANSKIENĖ,Kaunas,"Aukštasis universitetinis;Kauno technologijos universitetas;Vadybos ir verslo administravi-mas, magistro kvalifikacinis laipsnis;2007;Aukštasis universitetinis;Kauno medicinos akademija;Gydytoja psichiatrė;1992","politinė bei verslo literatūra, teatras, klasikiniai šokiai, fitnesas","Aleknaičių kaimas, Pakruojo rajonas",Partija Tvarka ir teisingumas,lietuvė ,53,"rusų, anglų",Ne ,Neturiu 
Dainavos,1967-11-26,vedęs,Ne ,"Vš.Į. ""Aroksa"",direktorius",DALIUS    MICKUS,Kaunas,Aukštasis;Kauno Technologijos Universitetas;Inžinierius technologas;1992,-,Kaunas,Demokratinė darbo ir vienybės partija,lietuvis ,58,anglų,Ne ,Neturiu 
Dainavos,1947-03-07,vedęs,Ne ,"Lietuvos Respublikos Seimas,Seimo narys",KAZIMIERAS    KUZMINSKAS,Kaunas,Aukštasis;Kauno medicinos institutas;Gydytojas-chirurgas;1972,"sodininkystė, medžioklė, žvejyba",Radviliškis,Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvis ,34,"vokiečių, rusų",Ne ,Neturiu 
Dainavos,1950-10-18,Nenurodė,Ne ,"VŠĮ Respublikos Kauno ligoninė,Skyriaus vedėjas",GEDIMINAS    GRIGAS,Kaunas,Aukštasis;Kauno Medicinos institutas;Kraujagyslių chirurgas;1975,"Tenisas, žvejyba",Kaunas,Darbo partija,lietuvis ,71,"rusų, lenkų, anglų",Ne ,Neturiu 
Dainavos,1953-11-28,vedęs,Ne ,"Aleksandr Fiodorov PĮ,savininkas",ALEKSANDR    FIODOROV,Vilnius,Aukštesnysis;Vilniaus kolegija (Vilniaus elektromechanikos technikumas);elektrikas;1973,,Vilnius,Lietuvos lenkų rinkimų akcija,rusas ,62,anglų,Ne ,Neturiu 
Dainavos,1960-02-29,ištekėjusi,Ne ,"UAB koncernas ""Achemos grupė"",Rinkodaros direktoriaus pavaduotoja",VIOLETA    BOREIKIENĖ,Vilnius,Aukštasis;Vytauto Didžiojo universitetas;biznio ir vadybos magistras;1999;Aukštasis;Vilniaus valstybinis universitetas;aukštos kvalifikacijos prekių žinovas;1982,"kelionės, teatras, kinas",Tauragė,Lietuvos socialdemokratų partija,lietuvė ,32,"rusų, anglų",Ne ,Neturiu 
Dainavos,1987-01-26,nevedęs,Ne ,",",MINDAUGAS    ALIŠAUSKAS,Ramučių k.,Nebaigtas aukštasis;ISM;Verslo vadyba ir analitika,"Krepšinis, plaukimas, stalo tenisas, kelionės, seminarai, projektai.","Ramučiai, Kauno r.",Lietuvos valstiečių ir žaliųjų sąjunga,lietuvis ,118,"anglų, rusų",Ne ,Neturiu 
Pramonės,1953-11-07,ištekėjusi,Ne ,"Kauno miesto savivaldybės administracija, Finansų sk.,vyriausioji specialistė",REGINA    ŠIMANAUSKIENĖ,Kaunas,Aukštasis magistrinis;KTU;vadyba;1997,"tenisas, slidinėjimas",Tauragės r. sav. Lietuva,Politinė partija „Sąjunga Taip“,lietuvė ,50,"rusų, anglų",Ne ,Neturiu 
Pramonės,1956-07-23,vedęs,Ne ,"Lietuvos Respublikos Žemės ūkio ministerija,ministras",KAZYS    STARKEVIČIUS,Kaunas,Aukštasis;Vilniaus universitetas;teisė;1989;Aukštasis;Vilniaus universitetas;istorija;1979,"Fotografija, kelionės, čiuožimas, važinėjimas dviračiu, gamta (grybavimas, uogavimas).",Rokų km. Kauno raj.,Tėvynės sąjunga - Lietuvos krikščionys demokratai,lietuvis ,11,"anglų, rusų",Ne ,Neturiu 
Pramonės,1956-07-25,išsituokusi,Ne ,"Kauno technologijos universitetas,Įmonių - ekonomikos katedros vedėja, profesorė",ŽANETA    SIMANAVIČIENĖ,Kaunas,Daktaro laipsnis;Maskvos Lomonosovo universitetas;Ekonimika;2005;Daktaro laipsnis;Maskvos Lomonosovo universitetas;Ekonomika;1987;Aukštasis;KPI;Inžinierius - ekonomistas;1979,,Vilnius,Darbo partija,lietuvė ,53,"anglų, lenkų, rusų",Ne ,Neturiu 
Pramonės,1953-12-27,vedęs,Ne ,"Dirbu pagal verslo liudijimą,Direktorius",GEDIMINAS    SADAUSKAS,Kaunas,Aukštesnysis;Kauno technologijos technikumas;Baldų technologas,įvairūs sportiniai žaidimai,Šakių rajonas,Kovotojų už Lietuvą sąjunga,lietuvis ,,"rusų, anglų",Ne ,Neturiu 
Pramonės,1980-11-15,vedęs,Ne ,"Kauno m. savivaldybės administracija,vyriausiasis specialistas",DARIUS    RAZMISLEVIČIUS,Kaunas,Aukštasis;Lietuvos kūno kultūros akademija;Sporto fiziologija;2006;Aukštasis;Lietuvos kūno kultūros akademija;Kūno kultūra;2004,"Sportas, knygų skaitymas, giminės geneologinio medžio pildymas",Šakių raj.,Lietuvos socialdemokratų partija,lietuvis ,111,"rusų, anglų",Ne ,Neturiu 
Pramonės,1956-11-14,vedęs,Ne ,"AB ""Autrolis"",Genrealinio direktoriaus patarėjas",PRANAS    PAŠKEVIČIUS,Kaunas,Aukštasis;Kauno politechnikos instit.;radijo inžinierius;1981;Vidurinis;Karmėlavos vidurinė m-la;-;1974,"sportas, medžioklė, kompiuteriai","Jutos m., Komijos ATSR, Rusija",Liberalų ir centro sąjunga,lietuvis ,36,"rusų, lenkų, anglų",Ne ,Neturiu 
Pramonės,1962-04-21,vedęs,Ne ,"VšĮ „Socialinių projektų studija“,direktorius",ARTŪRAS    ORLAUSKAS,Kaunas,Bakalauras;Lietuvos žemės ūkio universitetas;Ekonomistas;2006;Magistras;Kauno politechnikos institutas;Inžinierius mechanikas;1986,"medžioklė, burlenčių sportas, fotografija",Kaunas,Partija Tvarka ir teisingumas,lietuvis ,47,"anglų, lenkų, rusų, čekų, slovakų",Ne ,Neturiu 
Pramonės,1958-12-03,ištekėjusi,Ne ,"UAB Informacijos saugumo agentūra,Administratorė",ZITA    ORENTIENĖ,Kaunas,Aukštasis;Maskvos kooperatinis institutas;Ekonomistas-buhalteris;1983,"politika, darbas sode, kelionės",Kaunas,Tautos vienybės sąjunga,lietuvė ,116,"vokiečių pagrindai, rusų",Ne ,Neturiu 
Pramonės,1957-09-06,vedęs,Ne ,"Koncertinė įstaiga Kauno valstybinė filharmonija,vadovas",JUSTINAS    KRĖPŠTA,Kaunas,Aukštasis;Lietuvos muzikos ir teatro akademija (tuometinė Lietuvos valstybinė konservatorija);Fortepijonas;1981,"turizmas, žvejyba","Medingėnų kaimas, Plungės rajonas",Lietuvos Respublikos liberalų sąjūdis,lietuvis ,63,"rusų, vokiečių",Ne ,Neturiu 
Pramonės,1947-01-01,išsituokusi,Ne ,"Nacionalinis M. K. Čiurlionio dailės muziejus,muziejininkė",NIJOLĖ    JURKUVIENĖ,Kaunas,Aukštasis;VDA;Dailininkas interjieristas;1973,"kelionės, muzika, filosofija, plaukimas, teatras",Druskininkai,Respublikonų partija,lietuvė ,37,"rusų, prancūzų",Ne ,Neturiu 
Pramonės,1959-03-26,išsiskyręs,Ne ,"Įmonė įregistruota gyven. bute,Individuali veikla. Dabar įmonė likviduota. Esu bedarbis",ALGIMANTAS    JASIULIONIS,Domeikavos k.,Aukštesnysis;Alantos žemės ūkio technikumas;zootechnikas;1979,"aviacija, muzika, keliavimas, gyvūnų auginimas, knygų rašymas",Molėtų raj. Mockėnų km.,Krikščionių partija,lietuvis ,57,"rusų, anglų",Ne ,Neturiu 
Pramonės,1978-02-12,vedęs,Ne ,"UAB ""BAYER"",produktų vadovas Baltijos šalims",DMITRIJ    GNEUŠEV,Klaipėda,aukštasis universitetinis magistras;Klaipėdos universitetas;Slauga;2008;aukštasis universitetinis bakalauras;Vilniaus universitetas;Slauga;2003,"žvejyba, knygos, kelionės",Klaipėda,Lietuvos lenkų rinkimų akcija,rusas ,28,anglų,Ne ,Neturiu 
Pramonės,1979-01-01,vedęs,Ne ,"-,-",DAINIUS    DANILEVIČIUS,Mauručių k.,,"Automobiliai, varžybos, gamtos darbai",Kaunas,„Drąsos kelias“ politinė partija,lietuvis ,6,"vokiečių, rusų, lenkų",Ne ,Neturiu 
Pramonės,1944-01-24,Nenurodė,Ne ,"UAB Gabija,konsultantas",ANATOLIJUS    ČUPKOVAS,Kaunas,Aukštasis;KPI;inžinierius-techn.;1966,"klasikinė muzika,poezija,sportas",Kaunas,Lietuvos žmonių partija,rusas ,4,"rusų, lenkų, anglų",Ne ,Neturiu 
Pramonės,1978-07-17,ištekėjusi,Ne ,"UAB ""Baltic metal"",Finansininkė",JOLITA    BIELSKIENĖ,Kaunas,"Aukštasis magistrinis;VU KHF;Finansai, apskaita, bankininkystė;2007;Aukštasis;VU KHF;Verslo administravimas ir vadyba;2001","Fotografija, gėlininkystė, dailė - technologijos",Kaunas,Lietuvos valstiečių ir žaliųjų sąjunga,lietuvė ,87,"rusų, anglų, lenkų",Ne ,Neturiu 
