kandidatas,apygarda,nuo_galiojanciu_biuleteniu,balsadezeje,nuo_rinkeju,pastu,apylinke
Alma MONKAUSKAITĖ,,"16,27%",28,"15,96%",6,Vaiguvos  (Nr.37) apylinkė  
Izidorius ŠIMKUS,,"20,57%",36,"20,19%",7,Vaiguvos  (Nr.37) apylinkė  
Borisas MARKULIS,,"15,31%",27,"15,02%",5,Vaiguvos  (Nr.37) apylinkė  
Kęstutis BILIUS,,"29,67%",58,"29,11%",4,Vaiguvos  (Nr.37) apylinkė  
Kęstutis MASIULIS,,"5,26%",6,"5,16%",5,Vaiguvos  (Nr.37) apylinkė  
Petras BERESNEVIČIUS,,"5,26%",7,"5,16%",4,Vaiguvos  (Nr.37) apylinkė  
Algis Petras KRUTKEVIČIUS,,"0,96%",2,"0,94%",0,Vaiguvos  (Nr.37) apylinkė  
Alė JURGAITIENĖ,,"1,44%",2,"1,41%",1,Vaiguvos  (Nr.37) apylinkė  
Regina MUSNECKIENĖ,,"2,39%",2,"2,35%",3,Vaiguvos  (Nr.37) apylinkė  
Laimutė BURBIENĖ,,"1,44%",3,"1,41%",0,Vaiguvos  (Nr.37) apylinkė  
Jonas MARCINKUS,,"1,44%",1,"1,41%",2,Vaiguvos  (Nr.37) apylinkė  
Alma MONKAUSKAITĖ,,"23,41%",111,"22,44%",29,Užvenčio  (Nr.36) apylinkė  
Izidorius ŠIMKUS,,"19,73%",101,"18,91%",17,Užvenčio  (Nr.36) apylinkė  
Borisas MARKULIS,,"24,92%",116,"23,88%",33,Užvenčio  (Nr.36) apylinkė  
Kęstutis BILIUS,,"6,02%",28,"5,77%",8,Užvenčio  (Nr.36) apylinkė  
Kęstutis MASIULIS,,"8,86%",34,"8,49%",19,Užvenčio  (Nr.36) apylinkė  
Petras BERESNEVIČIUS,,"6,52%",25,"6,25%",14,Užvenčio  (Nr.36) apylinkė  
Algis Petras KRUTKEVIČIUS,,"4,35%",21,"4,17%",5,Užvenčio  (Nr.36) apylinkė  
Alė JURGAITIENĖ,,"1,84%",8,"1,76%",3,Užvenčio  (Nr.36) apylinkė  
Regina MUSNECKIENĖ,,"3,51%",16,"3,37%",5,Užvenčio  (Nr.36) apylinkė  
Laimutė BURBIENĖ,,"0,33%",1,"0,32%",1,Užvenčio  (Nr.36) apylinkė  
Jonas MARCINKUS,,"0,50%",1,"0,48%",2,Užvenčio  (Nr.36) apylinkė  
Alma MONKAUSKAITĖ,,"23,58%",143,"22,38%",15,Tytuvėnų  (Nr.35) apylinkė  
Izidorius ŠIMKUS,,"14,03%",89,"13,31%",5,Tytuvėnų  (Nr.35) apylinkė  
Borisas MARKULIS,,"9,85%",61,"9,35%",5,Tytuvėnų  (Nr.35) apylinkė  
Kęstutis BILIUS,,"11,94%",64,"11,33%",16,Tytuvėnų  (Nr.35) apylinkė  
Kęstutis MASIULIS,,"19,40%",108,"18,41%",22,Tytuvėnų  (Nr.35) apylinkė  
Petras BERESNEVIČIUS,,"8,21%",45,"7,79%",10,Tytuvėnų  (Nr.35) apylinkė  
Algis Petras KRUTKEVIČIUS,,"2,69%",18,"2,55%",0,Tytuvėnų  (Nr.35) apylinkė  
Alė JURGAITIENĖ,,"5,52%",34,"5,24%",3,Tytuvėnų  (Nr.35) apylinkė  
Regina MUSNECKIENĖ,,"3,73%",21,"3,54%",4,Tytuvėnų  (Nr.35) apylinkė  
Laimutė BURBIENĖ,,"0,75%",3,"0,71%",2,Tytuvėnų  (Nr.35) apylinkė  
Jonas MARCINKUS,,"0,30%",2,"0,28%",0,Tytuvėnų  (Nr.35) apylinkė  
Alma MONKAUSKAITĖ,,"24,68%",110,"23,78%",7,Durpyno  (Nr.34) apylinkė  
Izidorius ŠIMKUS,,"10,13%",47,"9,76%",1,Durpyno  (Nr.34) apylinkė  
Borisas MARKULIS,,"13,50%",57,"13,01%",7,Durpyno  (Nr.34) apylinkė  
Kęstutis BILIUS,,"11,18%",45,"10,77%",8,Durpyno  (Nr.34) apylinkė  
Kęstutis MASIULIS,,"15,19%",59,"14,63%",13,Durpyno  (Nr.34) apylinkė  
Petras BERESNEVIČIUS,,"8,86%",41,"8,54%",1,Durpyno  (Nr.34) apylinkė  
Algis Petras KRUTKEVIČIUS,,"5,06%",23,"4,88%",1,Durpyno  (Nr.34) apylinkė  
Alė JURGAITIENĖ,,"5,06%",23,"4,88%",1,Durpyno  (Nr.34) apylinkė  
Regina MUSNECKIENĖ,,"5,49%",23,"5,28%",3,Durpyno  (Nr.34) apylinkė  
Laimutė BURBIENĖ,,"0,63%",2,"0,61%",1,Durpyno  (Nr.34) apylinkė  
Jonas MARCINKUS,,"0,21%",1,"0,20%",0,Durpyno  (Nr.34) apylinkė  
Alma MONKAUSKAITĖ,,"17,65%",22,"16,88%",5,Šedbarų  (Nr.33) apylinkė  
Izidorius ŠIMKUS,,"16,34%",24,"15,62%",1,Šedbarų  (Nr.33) apylinkė  
Borisas MARKULIS,,"18,30%",25,"17,50%",3,Šedbarų  (Nr.33) apylinkė  
Kęstutis BILIUS,,"8,50%",10,"8,12%",3,Šedbarų  (Nr.33) apylinkė  
Kęstutis MASIULIS,,"10,46%",11,"10,00%",5,Šedbarų  (Nr.33) apylinkė  
Petras BERESNEVIČIUS,,"16,99%",21,"16,25%",5,Šedbarų  (Nr.33) apylinkė  
Algis Petras KRUTKEVIČIUS,,"1,31%",2,"1,25%",0,Šedbarų  (Nr.33) apylinkė  
Alė JURGAITIENĖ,,"5,23%",6,"5,00%",2,Šedbarų  (Nr.33) apylinkė  
Regina MUSNECKIENĖ,,"5,23%",8,"5,00%",0,Šedbarų  (Nr.33) apylinkė  
Laimutė BURBIENĖ,,"0,00%",0,"0,00%",0,Šedbarų  (Nr.33) apylinkė  
Jonas MARCINKUS,,"0,00%",0,"0,00%",0,Šedbarų  (Nr.33) apylinkė  
Alma MONKAUSKAITĖ,,"21,46%",80,"20,29%",5,Šaukėnų  (Nr.32) apylinkė  
Izidorius ŠIMKUS,,"19,95%",72,"18,85%",7,Šaukėnų  (Nr.32) apylinkė  
Borisas MARKULIS,,"14,65%",54,"13,84%",4,Šaukėnų  (Nr.32) apylinkė  
Kęstutis BILIUS,,"10,86%",39,"10,26%",4,Šaukėnų  (Nr.32) apylinkė  
Kęstutis MASIULIS,,"12,12%",44,"11,46%",4,Šaukėnų  (Nr.32) apylinkė  
Petras BERESNEVIČIUS,,"8,59%",32,"8,11%",2,Šaukėnų  (Nr.32) apylinkė  
Algis Petras KRUTKEVIČIUS,,"3,54%",13,"3,34%",1,Šaukėnų  (Nr.32) apylinkė  
Alė JURGAITIENĖ,,"4,04%",16,"3,82%",0,Šaukėnų  (Nr.32) apylinkė  
Regina MUSNECKIENĖ,,"4,04%",13,"3,82%",3,Šaukėnų  (Nr.32) apylinkė  
Laimutė BURBIENĖ,,"0,76%",3,"0,72%",0,Šaukėnų  (Nr.32) apylinkė  
Jonas MARCINKUS,,"0,00%",0,"0,00%",0,Šaukėnų  (Nr.32) apylinkė  
Alma MONKAUSKAITĖ,,"17,26%",26,"16,96%",3,Šaltenių  (Nr.31) apylinkė  
Izidorius ŠIMKUS,,"34,52%",51,"33,92%",7,Šaltenių  (Nr.31) apylinkė  
Borisas MARKULIS,,"9,52%",13,"9,36%",3,Šaltenių  (Nr.31) apylinkė  
Kęstutis BILIUS,,"7,14%",12,"7,02%",0,Šaltenių  (Nr.31) apylinkė  
Kęstutis MASIULIS,,"16,67%",27,"16,37%",1,Šaltenių  (Nr.31) apylinkė  
Petras BERESNEVIČIUS,,"10,12%",14,"9,94%",3,Šaltenių  (Nr.31) apylinkė  
Algis Petras KRUTKEVIČIUS,,"1,79%",2,"1,75%",1,Šaltenių  (Nr.31) apylinkė  
Alė JURGAITIENĖ,,"2,38%",3,"2,34%",1,Šaltenių  (Nr.31) apylinkė  
Regina MUSNECKIENĖ,,"0,60%",1,"0,58%",0,Šaltenių  (Nr.31) apylinkė  
Laimutė BURBIENĖ,,"0,00%",0,"0,00%",0,Šaltenių  (Nr.31) apylinkė  
Jonas MARCINKUS,,"0,00%",0,"0,00%",0,Šaltenių  (Nr.31) apylinkė  
Alma MONKAUSKAITĖ,,"22,35%",37,"20,77%",1,Stulgių  (Nr.30) apylinkė  
Izidorius ŠIMKUS,,"15,88%",24,"14,75%",3,Stulgių  (Nr.30) apylinkė  
Borisas MARKULIS,,"13,53%",17,"12,57%",6,Stulgių  (Nr.30) apylinkė  
Kęstutis BILIUS,,"11,76%",19,"10,93%",1,Stulgių  (Nr.30) apylinkė  
Kęstutis MASIULIS,,"12,94%",20,"12,02%",2,Stulgių  (Nr.30) apylinkė  
Petras BERESNEVIČIUS,,"9,41%",14,"8,74%",2,Stulgių  (Nr.30) apylinkė  
Algis Petras KRUTKEVIČIUS,,"6,47%",10,"6,01%",1,Stulgių  (Nr.30) apylinkė  
Alė JURGAITIENĖ,,"3,53%",3,"3,28%",3,Stulgių  (Nr.30) apylinkė  
Regina MUSNECKIENĖ,,"1,76%",3,"1,64%",0,Stulgių  (Nr.30) apylinkė  
Laimutė BURBIENĖ,,"2,35%",4,"2,19%",0,Stulgių  (Nr.30) apylinkė  
Jonas MARCINKUS,,"0,00%",0,"0,00%",0,Stulgių  (Nr.30) apylinkė  
Alma MONKAUSKAITĖ,,"21,34%",47,"20,56%",4,Petrališkės  (Nr.29) apylinkė  
Izidorius ŠIMKUS,,"21,76%",48,"20,97%",4,Petrališkės  (Nr.29) apylinkė  
Borisas MARKULIS,,"17,57%",38,"16,94%",4,Petrališkės  (Nr.29) apylinkė  
Kęstutis BILIUS,,"14,23%",30,"13,71%",4,Petrališkės  (Nr.29) apylinkė  
Kęstutis MASIULIS,,"4,18%",6,"4,03%",4,Petrališkės  (Nr.29) apylinkė  
Petras BERESNEVIČIUS,,"10,88%",24,"10,48%",2,Petrališkės  (Nr.29) apylinkė  
Algis Petras KRUTKEVIČIUS,,"5,02%",8,"4,84%",4,Petrališkės  (Nr.29) apylinkė  
Alė JURGAITIENĖ,,"2,51%",3,"2,42%",3,Petrališkės  (Nr.29) apylinkė  
Regina MUSNECKIENĖ,,"2,09%",5,"2,02%",0,Petrališkės  (Nr.29) apylinkė  
Laimutė BURBIENĖ,,"0,42%",1,"0,40%",0,Petrališkės  (Nr.29) apylinkė  
Jonas MARCINKUS,,"0,00%",0,"0,00%",0,Petrališkės  (Nr.29) apylinkė  
Alma MONKAUSKAITĖ,,"15,38%",12,"14,52%",6,Pavėžupio  (Nr.28) apylinkė  
Izidorius ŠIMKUS,,"13,68%",12,"12,90%",4,Pavėžupio  (Nr.28) apylinkė  
Borisas MARKULIS,,"16,24%",14,"15,32%",5,Pavėžupio  (Nr.28) apylinkė  
Kęstutis BILIUS,,"29,91%",23,"28,23%",12,Pavėžupio  (Nr.28) apylinkė  
Kęstutis MASIULIS,,"8,55%",9,"8,06%",1,Pavėžupio  (Nr.28) apylinkė  
Petras BERESNEVIČIUS,,"7,69%",8,"7,26%",1,Pavėžupio  (Nr.28) apylinkė  
Algis Petras KRUTKEVIČIUS,,"2,56%",2,"2,42%",1,Pavėžupio  (Nr.28) apylinkė  
Alė JURGAITIENĖ,,"1,71%",2,"1,61%",0,Pavėžupio  (Nr.28) apylinkė  
Regina MUSNECKIENĖ,,"3,42%",2,"3,23%",2,Pavėžupio  (Nr.28) apylinkė  
Laimutė BURBIENĖ,,"0,00%",0,"0,00%",0,Pavėžupio  (Nr.28) apylinkė  
Jonas MARCINKUS,,"0,85%",1,"0,81%",0,Pavėžupio  (Nr.28) apylinkė  
Alma MONKAUSKAITĖ,,"23,02%",47,"20,96%",14,Pavandenės  (Nr.27) apylinkė  
Izidorius ŠIMKUS,,"20,38%",53,"18,56%",1,Pavandenės  (Nr.27) apylinkė  
Borisas MARKULIS,,"21,89%",52,"19,93%",6,Pavandenės  (Nr.27) apylinkė  
Kęstutis BILIUS,,"2,64%",7,"2,41%",0,Pavandenės  (Nr.27) apylinkė  
Kęstutis MASIULIS,,"11,70%",26,"10,65%",5,Pavandenės  (Nr.27) apylinkė  
Petras BERESNEVIČIUS,,"15,85%",38,"14,43%",4,Pavandenės  (Nr.27) apylinkė  
Algis Petras KRUTKEVIČIUS,,"1,13%",2,"1,03%",1,Pavandenės  (Nr.27) apylinkė  
Alė JURGAITIENĖ,,"2,26%",6,"2,06%",0,Pavandenės  (Nr.27) apylinkė  
Regina MUSNECKIENĖ,,"0,38%",0,"0,34%",1,Pavandenės  (Nr.27) apylinkė  
Laimutė BURBIENĖ,,"0,75%",1,"0,69%",1,Pavandenės  (Nr.27) apylinkė  
Jonas MARCINKUS,,"0,00%",0,"0,00%",0,Pavandenės  (Nr.27) apylinkė  
Alma MONKAUSKAITĖ,,"13,71%",14,"12,88%",3,Pašilės  (Nr.27) apylinkė  
Izidorius ŠIMKUS,,"39,52%",46,"37,12%",3,Pašilės  (Nr.27) apylinkė  
Borisas MARKULIS,,"8,87%",7,"8,33%",4,Pašilės  (Nr.27) apylinkė  
Kęstutis BILIUS,,"18,55%",22,"17,42%",1,Pašilės  (Nr.27) apylinkė  
Kęstutis MASIULIS,,"8,87%",10,"8,33%",1,Pašilės  (Nr.27) apylinkė  
Petras BERESNEVIČIUS,,"4,03%",2,"3,79%",3,Pašilės  (Nr.27) apylinkė  
Algis Petras KRUTKEVIČIUS,,"0,81%",1,"0,76%",0,Pašilės  (Nr.27) apylinkė  
Alė JURGAITIENĖ,,"3,23%",3,"3,03%",1,Pašilės  (Nr.27) apylinkė  
Regina MUSNECKIENĖ,,"2,42%",3,"2,27%",0,Pašilės  (Nr.27) apylinkė  
Laimutė BURBIENĖ,,"0,00%",0,"0,00%",0,Pašilės  (Nr.27) apylinkė  
Jonas MARCINKUS,,"0,00%",0,"0,00%",0,Pašilės  (Nr.27) apylinkė  
Alma MONKAUSKAITĖ,,"18,93%",32,"17,97%",7,Pašilėnų  (Nr.26) apylinkė  
Izidorius ŠIMKUS,,"23,30%",36,"22,12%",12,Pašilėnų  (Nr.26) apylinkė  
Borisas MARKULIS,,"16,50%",33,"15,67%",1,Pašilėnų  (Nr.26) apylinkė  
Kęstutis BILIUS,,"16,02%",31,"15,21%",2,Pašilėnų  (Nr.26) apylinkė  
Kęstutis MASIULIS,,"9,71%",12,"9,22%",8,Pašilėnų  (Nr.26) apylinkė  
Petras BERESNEVIČIUS,,"10,68%",17,"10,14%",5,Pašilėnų  (Nr.26) apylinkė  
Algis Petras KRUTKEVIČIUS,,"0,97%",2,"0,92%",0,Pašilėnų  (Nr.26) apylinkė  
Alė JURGAITIENĖ,,"1,46%",3,"1,38%",0,Pašilėnų  (Nr.26) apylinkė  
Regina MUSNECKIENĖ,,"1,94%",3,"1,84%",1,Pašilėnų  (Nr.26) apylinkė  
Laimutė BURBIENĖ,,"0,49%",1,"0,46%",0,Pašilėnų  (Nr.26) apylinkė  
Jonas MARCINKUS,,"0,00%",0,"0,00%",0,Pašilėnų  (Nr.26) apylinkė  
Alma MONKAUSKAITĖ,,"34,04%",30,"30,48%",2,Pašiaušės  (Nr.25) apylinkė  
Izidorius ŠIMKUS,,"9,57%",9,"8,57%",0,Pašiaušės  (Nr.25) apylinkė  
Borisas MARKULIS,,"14,89%",14,"13,33%",0,Pašiaušės  (Nr.25) apylinkė  
Kęstutis BILIUS,,"15,96%",15,"14,29%",0,Pašiaušės  (Nr.25) apylinkė  
Kęstutis MASIULIS,,"4,26%",3,"3,81%",1,Pašiaušės  (Nr.25) apylinkė  
Petras BERESNEVIČIUS,,"11,70%",10,"10,48%",1,Pašiaušės  (Nr.25) apylinkė  
Algis Petras KRUTKEVIČIUS,,"0,00%",0,"0,00%",0,Pašiaušės  (Nr.25) apylinkė  
Alė JURGAITIENĖ,,"7,45%",7,"6,67%",0,Pašiaušės  (Nr.25) apylinkė  
Regina MUSNECKIENĖ,,"1,06%",0,"0,95%",1,Pašiaušės  (Nr.25) apylinkė  
Laimutė BURBIENĖ,,"0,00%",0,"0,00%",0,Pašiaušės  (Nr.25) apylinkė  
Jonas MARCINKUS,,"1,06%",1,"0,95%",0,Pašiaušės  (Nr.25) apylinkė  
Alma MONKAUSKAITĖ,,"18,61%",50,"17,51%",9,Pakražančio  (Nr.24) apylinkė  
Izidorius ŠIMKUS,,"22,40%",62,"21,07%",9,Pakražančio  (Nr.24) apylinkė  
Borisas MARKULIS,,"13,25%",32,"12,46%",10,Pakražančio  (Nr.24) apylinkė  
Kęstutis BILIUS,,"9,15%",22,"8,61%",7,Pakražančio  (Nr.24) apylinkė  
Kęstutis MASIULIS,,"7,26%",17,"6,82%",6,Pakražančio  (Nr.24) apylinkė  
Petras BERESNEVIČIUS,,"4,42%",10,"4,15%",4,Pakražančio  (Nr.24) apylinkė  
Algis Petras KRUTKEVIČIUS,,"13,56%",40,"12,76%",3,Pakražančio  (Nr.24) apylinkė  
Alė JURGAITIENĖ,,"5,99%",16,"5,64%",3,Pakražančio  (Nr.24) apylinkė  
Regina MUSNECKIENĖ,,"1,89%",5,"1,78%",1,Pakražančio  (Nr.24) apylinkė  
Laimutė BURBIENĖ,,"1,89%",6,"1,78%",0,Pakražančio  (Nr.24) apylinkė  
Jonas MARCINKUS,,"1,58%",3,"1,48%",2,Pakražančio  (Nr.24) apylinkė  
Alma MONKAUSKAITĖ,,"9,72%",13,"9,33%",1,Pakėvio  (Nr.23) apylinkė  
Izidorius ŠIMKUS,,"34,03%",45,"32,67%",4,Pakėvio  (Nr.23) apylinkė  
Borisas MARKULIS,,"17,36%",23,"16,67%",2,Pakėvio  (Nr.23) apylinkė  
Kęstutis BILIUS,,"13,89%",20,"13,33%",0,Pakėvio  (Nr.23) apylinkė  
Kęstutis MASIULIS,,"10,42%",9,"10,00%",6,Pakėvio  (Nr.23) apylinkė  
Petras BERESNEVIČIUS,,"4,17%",4,"4,00%",2,Pakėvio  (Nr.23) apylinkė  
Algis Petras KRUTKEVIČIUS,,"3,47%",5,"3,33%",0,Pakėvio  (Nr.23) apylinkė  
Alė JURGAITIENĖ,,"2,78%",2,"2,67%",2,Pakėvio  (Nr.23) apylinkė  
Regina MUSNECKIENĖ,,"1,39%",2,"1,33%",0,Pakėvio  (Nr.23) apylinkė  
Laimutė BURBIENĖ,,"2,08%",3,"2,00%",0,Pakėvio  (Nr.23) apylinkė  
Jonas MARCINKUS,,"0,69%",1,"0,67%",0,Pakėvio  (Nr.23) apylinkė  
Alma MONKAUSKAITĖ,,"24,86%",81,"23,59%",11,Pagryžuvio  (Nr.22) apylinkė  
Izidorius ŠIMKUS,,"15,41%",49,"14,62%",8,Pagryžuvio  (Nr.22) apylinkė  
Borisas MARKULIS,,"16,22%",54,"15,38%",6,Pagryžuvio  (Nr.22) apylinkė  
Kęstutis BILIUS,,"8,38%",27,"7,95%",4,Pagryžuvio  (Nr.22) apylinkė  
Kęstutis MASIULIS,,"7,57%",21,"7,18%",7,Pagryžuvio  (Nr.22) apylinkė  
Petras BERESNEVIČIUS,,"11,35%",32,"10,77%",10,Pagryžuvio  (Nr.22) apylinkė  
Algis Petras KRUTKEVIČIUS,,"6,49%",24,"6,15%",0,Pagryžuvio  (Nr.22) apylinkė  
Alė JURGAITIENĖ,,"5,68%",21,"5,38%",0,Pagryžuvio  (Nr.22) apylinkė  
Regina MUSNECKIENĖ,,"2,16%",7,"2,05%",1,Pagryžuvio  (Nr.22) apylinkė  
Laimutė BURBIENĖ,,"1,35%",4,"1,28%",1,Pagryžuvio  (Nr.22) apylinkė  
Jonas MARCINKUS,,"0,54%",0,"0,51%",2,Pagryžuvio  (Nr.22) apylinkė  
Alma MONKAUSKAITĖ,,"29,26%",47,"28,65%",8,Mockaičių  (Nr.21) apylinkė  
Izidorius ŠIMKUS,,"10,11%",17,"9,90%",2,Mockaičių  (Nr.21) apylinkė  
Borisas MARKULIS,,"14,89%",21,"14,58%",7,Mockaičių  (Nr.21) apylinkė  
Kęstutis BILIUS,,"19,68%",33,"19,27%",4,Mockaičių  (Nr.21) apylinkė  
Kęstutis MASIULIS,,"11,70%",14,"11,46%",8,Mockaičių  (Nr.21) apylinkė  
Petras BERESNEVIČIUS,,"7,98%",13,"7,81%",2,Mockaičių  (Nr.21) apylinkė  
Algis Petras KRUTKEVIČIUS,,"0,53%",1,"0,52%",0,Mockaičių  (Nr.21) apylinkė  
Alė JURGAITIENĖ,,"3,72%",6,"3,65%",1,Mockaičių  (Nr.21) apylinkė  
Regina MUSNECKIENĖ,,"1,60%",1,"1,56%",2,Mockaičių  (Nr.21) apylinkė  
Laimutė BURBIENĖ,,"0,53%",1,"0,52%",0,Mockaičių  (Nr.21) apylinkė  
Jonas MARCINKUS,,"0,00%",0,"0,00%",0,Mockaičių  (Nr.21) apylinkė  
Alma MONKAUSKAITĖ,,"27,10%",31,"26,42%",11,Minupių  (Nr.20) apylinkė  
Izidorius ŠIMKUS,,"22,58%",28,"22,01%",7,Minupių  (Nr.20) apylinkė  
Borisas MARKULIS,,"13,55%",20,"13,21%",1,Minupių  (Nr.20) apylinkė  
Kęstutis BILIUS,,"7,74%",11,"7,55%",1,Minupių  (Nr.20) apylinkė  
Kęstutis MASIULIS,,"4,52%",6,"4,40%",1,Minupių  (Nr.20) apylinkė  
Petras BERESNEVIČIUS,,"11,61%",14,"11,32%",4,Minupių  (Nr.20) apylinkė  
Algis Petras KRUTKEVIČIUS,,"4,52%",6,"4,40%",1,Minupių  (Nr.20) apylinkė  
Alė JURGAITIENĖ,,"1,94%",3,"1,89%",0,Minupių  (Nr.20) apylinkė  
Regina MUSNECKIENĖ,,"4,52%",7,"4,40%",0,Minupių  (Nr.20) apylinkė  
Laimutė BURBIENĖ,,"1,29%",1,"1,26%",1,Minupių  (Nr.20) apylinkė  
Jonas MARCINKUS,,"0,65%",1,"0,63%",0,Minupių  (Nr.20) apylinkė  
Alma MONKAUSKAITĖ,,"16,81%",34,"16,60%",6,Maironių  (Nr.19) apylinkė  
Izidorius ŠIMKUS,,"30,25%",57,"29,88%",15,Maironių  (Nr.19) apylinkė  
Borisas MARKULIS,,"17,23%",34,"17,01%",7,Maironių  (Nr.19) apylinkė  
Kęstutis BILIUS,,"7,56%",14,"7,47%",4,Maironių  (Nr.19) apylinkė  
Kęstutis MASIULIS,,"7,56%",15,"7,47%",3,Maironių  (Nr.19) apylinkė  
Petras BERESNEVIČIUS,,"11,34%",24,"11,20%",3,Maironių  (Nr.19) apylinkė  
Algis Petras KRUTKEVIČIUS,,"6,72%",14,"6,64%",2,Maironių  (Nr.19) apylinkė  
Alė JURGAITIENĖ,,"1,26%",1,"1,24%",2,Maironių  (Nr.19) apylinkė  
Regina MUSNECKIENĖ,,"0,84%",1,"0,83%",1,Maironių  (Nr.19) apylinkė  
Laimutė BURBIENĖ,,"0,42%",1,"0,41%",0,Maironių  (Nr.19) apylinkė  
Jonas MARCINKUS,,"0,00%",0,"0,00%",0,Maironių  (Nr.19) apylinkė  
Alma MONKAUSKAITĖ,,"21,51%",44,"20,34%",16,Lupikų  (Nr.18) apylinkė  
Izidorius ŠIMKUS,,"16,49%",36,"15,59%",10,Lupikų  (Nr.18) apylinkė  
Borisas MARKULIS,,"14,70%",31,"13,90%",10,Lupikų  (Nr.18) apylinkė  
Kęstutis BILIUS,,"19,35%",38,"18,31%",16,Lupikų  (Nr.18) apylinkė  
Kęstutis MASIULIS,,"5,73%",9,"5,42%",7,Lupikų  (Nr.18) apylinkė  
Petras BERESNEVIČIUS,,"9,68%",20,"9,15%",7,Lupikų  (Nr.18) apylinkė  
Algis Petras KRUTKEVIČIUS,,"3,94%",11,"3,73%",0,Lupikų  (Nr.18) apylinkė  
Alė JURGAITIENĖ,,"2,51%",5,"2,37%",2,Lupikų  (Nr.18) apylinkė  
Regina MUSNECKIENĖ,,"5,73%",5,"5,42%",11,Lupikų  (Nr.18) apylinkė  
Laimutė BURBIENĖ,,"0,36%",1,"0,34%",0,Lupikų  (Nr.18) apylinkė  
Jonas MARCINKUS,,"0,00%",0,"0,00%",0,Lupikų  (Nr.18) apylinkė  
Alma MONKAUSKAITĖ,,"26,79%",85,"24,65%",20,Liolių  (Nr.17) apylinkė  
Izidorius ŠIMKUS,,"22,45%",74,"20,66%",14,Liolių  (Nr.17) apylinkė  
Borisas MARKULIS,,"14,03%",45,"12,91%",10,Liolių  (Nr.17) apylinkė  
Kęstutis BILIUS,,"5,61%",17,"5,16%",5,Liolių  (Nr.17) apylinkė  
Kęstutis MASIULIS,,"7,91%",21,"7,28%",10,Liolių  (Nr.17) apylinkė  
Petras BERESNEVIČIUS,,"12,24%",32,"11,27%",16,Liolių  (Nr.17) apylinkė  
Algis Petras KRUTKEVIČIUS,,"3,32%",11,"3,05%",2,Liolių  (Nr.17) apylinkė  
Alė JURGAITIENĖ,,"2,81%",8,"2,58%",3,Liolių  (Nr.17) apylinkė  
Regina MUSNECKIENĖ,,"2,81%",7,"2,58%",4,Liolių  (Nr.17) apylinkė  
Laimutė BURBIENĖ,,"1,53%",3,"1,41%",3,Liolių  (Nr.17) apylinkė  
Jonas MARCINKUS,,"0,51%",1,"0,47%",1,Liolių  (Nr.17) apylinkė  
Alma MONKAUSKAITĖ,,"22,00%",25,"21,57%",8,Laugalio  (Nr.16) apylinkė  
Izidorius ŠIMKUS,,"34,00%",44,"33,33%",7,Laugalio  (Nr.16) apylinkė  
Borisas MARKULIS,,"8,67%",13,"8,50%",0,Laugalio  (Nr.16) apylinkė  
Kęstutis BILIUS,,"13,33%",20,"13,07%",0,Laugalio  (Nr.16) apylinkė  
Kęstutis MASIULIS,,"4,67%",6,"4,58%",1,Laugalio  (Nr.16) apylinkė  
Petras BERESNEVIČIUS,,"11,33%",17,"11,11%",0,Laugalio  (Nr.16) apylinkė  
Algis Petras KRUTKEVIČIUS,,"2,67%",4,"2,61%",0,Laugalio  (Nr.16) apylinkė  
Alė JURGAITIENĖ,,"1,33%",2,"1,31%",0,Laugalio  (Nr.16) apylinkė  
Regina MUSNECKIENĖ,,"2,00%",3,"1,96%",0,Laugalio  (Nr.16) apylinkė  
Laimutė BURBIENĖ,,"0,00%",0,"0,00%",0,Laugalio  (Nr.16) apylinkė  
Jonas MARCINKUS,,"0,00%",0,"0,00%",0,Laugalio  (Nr.16) apylinkė  
Alma MONKAUSKAITĖ,,"21,45%",71,"20,57%",15,Kukečių  (Nr.15) apylinkė  
Izidorius ŠIMKUS,,"16,96%",61,"16,27%",7,Kukečių  (Nr.15) apylinkė  
Borisas MARKULIS,,"12,47%",40,"11,96%",10,Kukečių  (Nr.15) apylinkė  
Kęstutis BILIUS,,"15,46%",56,"14,83%",6,Kukečių  (Nr.15) apylinkė  
Kęstutis MASIULIS,,"14,21%",36,"13,64%",21,Kukečių  (Nr.15) apylinkė  
Petras BERESNEVIČIUS,,"6,73%",21,"6,46%",6,Kukečių  (Nr.15) apylinkė  
Algis Petras KRUTKEVIČIUS,,"4,74%",9,"4,55%",10,Kukečių  (Nr.15) apylinkė  
Alė JURGAITIENĖ,,"3,99%",12,"3,83%",4,Kukečių  (Nr.15) apylinkė  
Regina MUSNECKIENĖ,,"3,99%",14,"3,83%",2,Kukečių  (Nr.15) apylinkė  
Laimutė BURBIENĖ,,"0,00%",0,"0,00%",0,Kukečių  (Nr.15) apylinkė  
Jonas MARCINKUS,,"0,00%",0,"0,00%",0,Kukečių  (Nr.15) apylinkė  
Alma MONKAUSKAITĖ,,"27,03%",108,"25,88%",25,Kražių  (Nr.14) apylinkė  
Izidorius ŠIMKUS,,"12,20%",52,"11,67%",8,Kražių  (Nr.14) apylinkė  
Borisas MARKULIS,,"16,87%",71,"16,15%",12,Kražių  (Nr.14) apylinkė  
Kęstutis BILIUS,,"11,18%",41,"10,70%",14,Kražių  (Nr.14) apylinkė  
