apygarda,gimimo_data,seimynine_padetis,sunkus_nusikaltimas,darboviete,kandidatas,gyvena,issilavinimas,pomegiai,gimimo_vieta,iskele,tautybe,saraso_numeris,uzsienio_kalbos,pripazintas_kaltu,neatlikta_bausme
Danės,1965-08-06,nevedęs,Ne,"Klaipėdos ""Žaliakalnio"" gimnazija,matematikos mokytojas",SERGEJ    BONDAR,Klaipėda,Aukštasis;Sankt-Petersburgo valstybinis pedagogikos universitetas;matematikos mokytojas;1991,"kelionės, muzika, šokiai","Klaipėda, Lietuva",Lietuvos lenkų rinkimų akcija,ukrainietis (-ė) ,,"anglų, rusų",Ne,Neturiu
Saulės,1981-11-05,vedęs,Ne,"Individuali veikla,Elektromechanikas",AUDRIUS    ONAITIS,Šiauliai,Aukštasis;Šiaulių universitetas;automechanikas;2004,"automobiliai, autosportas ir visa kita, kas susiję su automobiliais",Šiauliai,Lietuvos lenkų rinkimų akcija,lietuvis ,,lietuvių,Ne,Neturiu
Daugiamandatė,1955-03-14,našlė,Ne,"bedarbė,",ZINAIDA    MUCHARSKAJA,Nemėžio k.,Aukštesnysis;Gardino kooperacijos technikumas;pardavėja;1973,,"Belicos k., Lidos r., Baltarusija",Lietuvos lenkų rinkimų akcija,totorius (-ė) ,,"lenkų, rusų",Ne,Neturiu
Daugiamandatė,1971-10-13,vedęs,Ne,"VšĮ ""Vilnvarsa"",direktorius",ARTUR    LIUDKOVSKI,Vilnius,Aukštasis;VVU;ekonomistas;1994,"kelionės, skaitymas, istorija","Nemenčinė, Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkas ,,"vokiečių, lenkų, rusų",Ne,Neturiu
Daugiamandatė,1971-05-01,netekėjusi,Ne,"Vilniaus Adomo Mickevičiaus gimnazija,direktoriaus pavaduotoja",IVONA    ČERNIAVSKA,Vilnius,Aukštasis;Liublino Marijos Curie- Sklodovskos universitetas;istorija;1994,"kinas, teatras, kelionės","Vilnius, Lietuva",Lietuvos lenkų rinkimų akcija,lenkė ,,"rusų, anglų",Ne,Neturiu
Pramonės,1978-02-12,vedęs,Ne,"UAB ""BAYER"",produktų vadovas Baltijos šalims",DMITRIJ    GNEUŠEV,Klaipėda,aukštasis universitetinis magistras;Klaipėdos universitetas;Slauga;2008;aukštasis universitetinis bakalauras;Vilniaus universitetas;Slauga;2003,"žvejyba, knygos, kelionės",Klaipėda,Lietuvos lenkų rinkimų akcija,rusas ,,anglų,Ne,Neturiu
Kelmės,1950-07-23,našlė,Ne,",",LAIMUTĖ    BURBIENĖ,Kelmė,Aukštasis;Mokytojų tobulinimo institutas;Geografija/ fizinis lavinimas;1985;Aukštasis;Šiaulių K.Preikšo pedagoginis universitetas;pradinio mokymo pedagogika;1982,"žvejyba, sportas, kultūrinė veikla","Žadvainių k., Liolių vlsč., Kelmės r.",Lietuvos lenkų rinkimų akcija,lietuvė ,,"rusų, gruzinų, armėnų, anglų",	 ,Neturiu
Daugiamandatė,1965-04-15,vedęs,Ne,"Vilniaus Vladislavo Sirokomlės vidurinė mokykla,mokytojas",VIKTOR    LOVČIK,Katilių k.,Aukštasis;Vilniaus pedagoginis universitetas;vokiečių kalba;1997;Aukštasis;Vilniaus universitetas;istorija;1993,"knygų skaitymas, kelionės, mėgstu operas",Vilnius,Lietuvos lenkų rinkimų akcija,lenkas ,,"rusų, vokiečių",Ne,Neturiu
Daugiamandatė,1970-07-23,ištekėjusi,Ne,"Širvintų rajono savivaldybė,Administracijos direktoriaus pavaduotoja",RASA    TAMOŠIŪNIENĖ,Jauniūnų k.,Aukštasis universitetinis;Lodzės humanitarinė - ekonomikos akademija;Socialinis pedagogas;2010;Aukštasis neuniversitetinis;Vilniaus kolegija;Bendrosios praktikos slaugytojo kvalifikacija;2006;Aukštesnysis;Lietuvos švietimo ministerijos Vilniaus medicinos mokykla;Med. seselė;1990,,"Dūkštų g. 9, Maišiagalos mstl., Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkė ,,"lenkų, rusų",Ne,Neturiu
Daugiamandatė,1949-07-16,vedęs,Ne,"pensininkas,",OLEG    DAVIDIUK,Visaginas,Aukštasis;Leningrado elektrotechnikos institutas;inžinierius;1984;Aukštesnysis;Bresto PTU-1;radiomeistras;1968,,"Kamenec, Baltarusija",Lietuvos lenkų rinkimų akcija,baltarusis ,,,Ne,Neturiu
Aušros,1970-05-10,ištekėjusi,Ne,"Šiaulių respublikinė ligoninė - akių ligų skyrius,slaugytoja",ALMA    BAGDONAVIČIENĖ,Šiauliai,Aukštasis;Klaipėdos universitetas;slaugytoja;2010,turizmas,Šiauliai,Lietuvos lenkų rinkimų akcija,lietuvė ,,"rusų, vokiečių",Ne,Neturiu
Daugiamandatė,1952-01-31,našlė,Ne,"Šalčininkų Jano Sniadeckio gimnazija,pradinių klasių mokytoja",JADVYGA    SINKEVIČ,Šalčininkai,Aukštasis;Vilniaus pedagoginis institutas;lenkų kalbos mokytoja;1983;Aukštesnysis;Vilniaus pedagoginė mokykla;pradinių klasių mokytoja;1971,liaudies muzika,"Sabaliūnų k., Šalčininkų r.",Lietuvos lenkų rinkimų akcija,lenkė ,,rusų,Ne,Neturiu
Marių,1954-06-26,vedęs,Ne,"UAB ""OLSERA"",direktorius",ALEKSANDR    MICHAILOV,Klaipėda,Aukštasis;Kaliningrado aukštoji jūros inžinerijos mokykla;radioinžinierius;1976,"gamta, sportas",Radviliškis,Lietuvos lenkų rinkimų akcija,rusas ,,"rusų, anglų",Ne,Neturiu
Kaišiadorių - Elektrėnų,1960-09-30,išsituokusi,Ne,"Trakų rajono savivaldybė,mero pavaduotoja",TERESA    SOLOVJOVA,Lentvaris,Aukštasis universitetinis;Vilniaus valstybinis universitetas;ekonomistė;1988,teatras,"Naujasis Lentvaris, Trakų r.",Lietuvos lenkų rinkimų akcija,lenkė ,,"lenkų, rusų, vokiečių",Ne,Neturiu
Daugiamandatė,1964-01-22,vedęs,Ne,"Šalčininkų rajono savivaldybė,mero pavaduotojas",ANDŽEJ    ANDRUŠKEVIČ,Dumblės k.,Aukštasis;VISI;PCS;1989,"istorija, sportas, medžioklė","Eišiškės, Šalčininkų r.",Lietuvos lenkų rinkimų akcija,lenkas ,,rusų,Ne,Neturiu
Šeškinės,1960-01-18,vedęs,Ne,"Vilniaus r. Nemėžio Šv. Rapolo Kalinausko gimnazija,direktorius",ZBIGNIEV    MACIEJEVSKI,Vilnius,"Aukštasis universitetinis;Vilniaus universitetas;Chemikas, dėstytojas;1983",,Vilnius,Lietuvos lenkų rinkimų akcija,lenkas ,,rusų,Ne,Neturiu
Dainų,1944-02-20,vedęs,Ne,"VĮ Tarptautinis Palangos oro uostas,direktoriaus pavaduotojas",VLADIMIR    VLASOV,Klaipėda,Aukštasis;Kaliningrado technikos institutas;inžinierius - elektromechanikas;1984,sportas,"Rostovo sritis, Rusija",Lietuvos lenkų rinkimų akcija,rusas ,,rusų,Ne,Neturiu
Jonavos,1963-04-04,ištekėjusi,Ne,"UAB ""Maitinimas"",direktorė",RITA    RENKAUSKIENĖ,Jonava,"Aukštasis;VVU;Prekių mokslo, prekybos organizavimo;1988","kelionės, informacijos apie sveikatą sklaida",Kaunas,Lietuvos lenkų rinkimų akcija,lietuvė ,,"anglų, rusų",Ne,Neturiu
Trakų - Elektrėnų,1965-05-08,vedęs,Ne,"Vilniaus m. savivaldybė,mero pavaduotojas",JAROSLAV    KAMINSKI,Vilnius,Aukštasis universitetinis;Vilniaus pedagoginis universitetas;socialiniai mokslai;2003,,Vilnius,Lietuvos lenkų rinkimų akcija,lenkas ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1963-01-26,vedęs,Ne,"Klaipėdos m. savivaldybės tarybos administracija,direktoriaus pavaduotojas",VIAČESLAV    KARMANOV,Klaipėda,Aukštasis;Donecko politechnikos institutas;inžinierius - mechanikas;1985,dviračių turizmas,"Doneckas, Ukraina",Lietuvos lenkų rinkimų akcija,rusas ,,anglų,Ne,Neturiu
Varėnos - Eišiškių,1961-09-01,vedęs,Ne,"Šalčininkų rajono savivaldybė,meras",ZDZISLAV    PALEVIČ,Šalčininkai,Aukštasis;Vilniaus pedagoginis institutas;mokytojas;1984,"kraštotyra, sportas, muzika","Jančiunų k., Šalčininkų r.",Lietuvos lenkų rinkimų akcija,lenkas ,,rusų,Ne,Neturiu
Baltijos,1950-01-06,netekėjusi,Ne,"Klaipėdos nevalstybinė specialioji pagrindinė mokykla ""Svetliačiok"",direktorė",TAMARA    LOCHANKINA,Klaipėda,Aukštasis;Novgorodo užsienio kalbų institutas;anglų - vokiečių kalbų mokytoja;1973,,Irkutskas (Rusija),Lietuvos lenkų rinkimų akcija,rusė ,,"rusų, anglų, vokiečių",Ne,Neturiu
Zarasų - Visagino,1956-02-16,vedęs,Ne,"Visagino profesinių sąjungų susivienijimas,pirmininkas",RIMANTAS    KUMPIS,Visaginas,Doktorantūra;Kauno politechnikos institutas;technikos mokslai;1998;Aukštasis;Vilniaus inžinerinis statybos institutas;inžinierius statybininkas;1979,kolekcionuoju vaškines žvakes,"Gruzdžiai, Šiaulių r., Lietuva",Lietuvos lenkų rinkimų akcija,lietuvis ,,"rusų, anglų",	 ,Neturiu
Lazdynų,1963-05-11,ištekėjusi,Ne,"BMA holdingas, redaktorė",ROMUALDA    POŠEVECKAJA,Vilnius,Aukštasis;Sankt Peterburgo psichologinio tren. institutas (Rusija);psichologija;1999;Aukštasis;Vilniaus pedagoginis universitetas;rusų kalba ir literatūra;1984,"skaitymas, turizmas, sportas",Vilnius,Lietuvos lenkų rinkimų akcija,lenkė ,,"lenkų, rusų, anglų pagrindai",Ne,Neturiu
Daugiamandatė,1964-08-13,ištekėjusi,Ne,"Lietuvos Respublikos Seimo kanceliarija,Seimo nario M.Mackevič sekretorė padėjėja",MARIJA    PUČ,Senųjų Trakų k.,Aukštasis;Mykolo Romerio univeristetas;viešasis administravimas;2005,"mezgimas, kelionės, skaitymas","Pilialaukio k., Senųjų Trakų sen., Trakų r.",Lietuvos lenkų rinkimų akcija,lenkė ,,"rusų, vokiečių, anglų",Ne,Neturiu
Daugiamandatė,1943-05-06,našlė,Ne,"pensininkė,",MARIJA    MATUSEVIČ,Vilnius,Aukštasis;Šiaulių K.Preikšo pedagoginis institutas;pradinio ugdymo pedagogika ir psichologija;1978,"mezgimas, sportas","Gardino sr., Baltarusija",Lietuvos lenkų rinkimų akcija,baltarusė ,,"vokiečių, lenkų, baltarusų, rusų",Ne,Neturiu
Senamiesčio,1939-03-25,vedęs,Ne,",",JUZEF    KVETKOVSKIJ,Vilnius,Aukštasis;Leningrado A.Herceno peagoginis institutas;istorijos mokytojas;1964,"grožinė literatūra, kalnų turizmas",Šalčininkų r.,Lietuvos lenkų rinkimų akcija,lenkas ,,"rusų, vokiečių pagrindai, lenkų",Ne,Neturiu
Molėtų - Švenčionių,1959-01-17,vedęs,Ne,"UAB ""Nemenčinės komunalininkas"",direktorius",ZBIGNEV    JEDINSKIJ,Pabradė,Aukštasis;Kauno politechnikos institutas;inžnierius - mechanikas;1982,"sportas, muzika, žvejyba","Gardinas, Baltarusija",Lietuvos lenkų rinkimų akcija,lenkas ,,"rusų, lenkų, vokiečių",Ne,Neturiu
Karoliniškių,1969-08-06,ištekėjusi,Ne,"Vilniaus rajono savivaldybė,mero patarėja",VANDA    KRAVČIONOK,Vilnius,Aukštasis universitetinis;Humanitarinių ir ekonomikos mokslų akademija Lodzėje;globos ir ugdymo pedagogika;2009,skaitymas,"Šilėnų k., Vilniaus r.",Lietuvos lenkų rinkimų akcija,lenkė ,,rusų,Ne,Neturiu
Daugiamandatė,1966-04-18,vedęs,Ne,"Anastazija Prunskuvienė vykdanti individualią veiklą.,vadybininkas",VAIDOTAS    PRUNSKUS,Kaltanėnų mstl.,Aukštasis;Kauno technologijos universitetas;personalo vadyba;2005,"žvejyba, medžioklė",Vilniaus m.,Lietuvos lenkų rinkimų akcija,lietuvis ,,"rusų, vokiečių",Ne,Neturiu
Daugiamandatė,1953-10-01,nevedęs,Ne,"Lietuvos Respublikos Seimas,LR Seimo narys",MICHAL    MACKEVIČ,Vilnius,Aukštasis;Vilniaus valstybinis pedagoginis institutas;lenkų kalbos mokytojas;1980,,Vilnius,Lietuvos lenkų rinkimų akcija,lenkas ,,"lenkų, rusų",Ne,Neturiu
Naujamiesčio,1958-01-23,ištekėjusi,Ne,",Europos Parlamento nario padėjėja",IRINA    ROZOVA,Klaipėda,Aukštasis;Maskvos M.Lomonosovo valstybinis universitetas;žurnalistika;1981,"skaitymas, muzika, kelionės","Klaipėda, Lietuva",Lietuvos lenkų rinkimų akcija,rusė ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1965-03-03,vedęs,Ne,"Europos Parlamentas,EP narys",VALDEMAR    TOMAŠEVSKI,Vilnius,Aukštasis;Vilniaus inžinerinis statybos institutas;inžinierius - mechanikas;1990,"sportas, žūklė",Vilnius,Lietuvos lenkų rinkimų akcija,lenkas ,,"lenkų, rusų, baltarusų, vokiečių pagrindai, anglų pagrindai",Ne,Neturiu
Daugiamandatė,1947-06-05,Nenurodė,Ne,"nėra -pensininkas,",ROMUALDAS    RUDZYS,Trakai,Aukštasis;Vilniaus Gedimino technikos universitetas;inžinierius-elektrikas;1975,"Laisvalaikis gamtoje, turizmas, kelionės automobiliu","Toliotonių km., Trakų rajonas",Lietuvos socialdemokratų partija,lenkas ,,"vokiečių, lenkų, rusų",Ne,Neturiu
Daugiamandatė,1950-03-04,vedęs,Ne,"Kupiškio rajono savivaldybė,mero pavaduotojas",ALGIRDAS    NAVICKAS,Kupiškis,Aukštasis;CS Maskvos kooperatinis institutas;Ekonomistas;1978,,Ukmergė,Lietuvos socialdemokratų partija,lietuvis ,,rusų,Ne,Neturiu
Daugiamandatė,1974-01-17,vedęs,Ne,"nuosavas ekologinis ūkis,ūkininkas",ALMANTAS    ŠTREIMIKIS,Paliūnų k.,Aukštasis neuniversitetinis;Kauno kolegija;Verslo vadyba;2011,"sveika gyvensena, ekologinių idėjų sklaida, darbas su jaunimu",Alytus,Lietuvos socialdemokratų partija,lietuvis ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1956-05-07,išsiskyręs,Ne,"UAB""Neringos vanduo"",inžinierius statybai",ARŪNAS    EIMUTIS,Neringa,Techninis;Klaipėdos politechnikumas;technikas-statybininkas;1979,"sportas, medžioklė,politika",Šakių m.,Lietuvos socialdemokratų partija,lietuvis ,,"vokiečių, rusų",Ne,Neturiu
Daugiamandatė,1981-01-08,vedęs,Ne,"Regioninės plėtros departamentas prie Vidaus reikalų ministerijos,Klaipėdos apskrities skyriaus vedėjas",VAIDOTAS    LINKUS,Žiaukų k.,Aukštasis;Klaipėdos universitetas;politologija;2003,"knygos, krepšinis","Kaunatavos km., Tešių rajonas",Lietuvos socialdemokratų partija,lietuvis ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1962-03-03,vedęs,Ne,"UAB ""Statransa"",konsultantas",VYTAUTAS    RINKEVIČIUS,Klaipėda,Aukštasis;Vilniaus inžinerinis statybos institutas; Klaipėdos universitetas;automobiliai ir autoūkis; vadyba;1985,"aviacija, medžioklė","Rusnė, Šilutės raj.",Lietuvos socialdemokratų partija,lietuvis ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1951-01-01,vedęs,Ne,"Rokiškio rajono savivaldybės administracija Kamajų seniūnija,seniūnas",VYTAUTAS    VILYS,Kamajų mstl.,Aukštasis;Kauno politechnikos institutas (dabar Kano technologijos universitetas);Inžinierius elektrikas;1973,"sportas, gamta",Rokiškio rajonas Kamajų seniūnija Kalvių kaimas,Lietuvos socialdemokratų partija,lietuvis ,,"vokiečių pagrindai, rusų",Ne,Neturiu
Daugiamandatė,1973-11-03,Nenurodė,Ne,"Klaipėdos regioninis atliekų tvarkymo centras,vadybininkas-administratorius",DARIUS    JASAITIS,Neringa,,"Žvejyba, medžioklė, kelionės.",Neringa,Lietuvos socialdemokratų partija,lietuvis ,,,Ne,Neturiu
Daugiamandatė,1985-03-09,nevedęs,Ne,"Širvintų rajono savivaldybė,mero pavaduotojas",ANDRIUS    JOZONIS,Širvintos,aukštasis universitetinis magistras;KTU;Energetikos inžinerija ir vadyba;2012;aukštasis universitetinis bakalauras;VGTU;Elektronikos inžinerija;2007,,Vilnius,Lietuvos socialdemokratų partija,lietuvis ,,anglų,Ne,Neturiu
Daugiamandatė,1960-06-21,vedęs,Ne,"Valstybinio socialinio draudimo fondo valdyba prie Socialinės apsaugos ir darbo ministerijos,Komunikacijos ir tarptautinių ryšių skyriaus vedėjas",ALGIRDAS    MEŠKAUSKAS,Vilnius,Aukštasis;Vilniaus universitetas;Žurnalistika;2000;Specialus vidurinis;Telšių Taikomosios dailės technikumas;Dailininkas;1979,"Poezija, tapyba, automobilio vairavimas, medžioklė, žvejyba, kelionės, pokalbiai su įdomiais žmonėmis","Vidsodžio kaimas, Kelmės rajonas",Lietuvos socialdemokratų partija,lietuvis ,,"rusų, lenkų, vokiečių",Ne,Neturiu
Daugiamandatė,1985-05-07,nevedęs,Ne,"Lietuvos Respublikos Seimo kanceliarija,LR Seimo nario Albino Mitrulevičiaus padėjėjas",RAMŪNAS    BUROKAS,Marijampolė,Magistro laipsnis;Mykolo Romerio universitetas;Socialinis darbas;2012,"Krepšinis, dviračiai, bėgimas, knygos, savanorystė","Marijampolė, Lietuva",Lietuvos socialdemokratų partija,lietuvis ,,"anglų, rusų, vokiečių pagrindai",Ne,Neturiu
Daugiamandatė,1960-03-04,vedęs,Ne,"Jurbarko rajono savivaldybė,mero pavaduotojas",KAZIMIERAS    ŠIMKUS,Baltraitiškės  k.,Aukštasis;Šiaulių universitetas;kūno kultūra;2008,"sportas, kelionės",Raudonės k. Raudonės sen. Jurbarko raj.,Lietuvos socialdemokratų partija,lietuvis ,,"rusų, vokiečių pagrindai",Ne,Neturiu
Daugiamandatė,1955-09-23,vedęs,Ne,"Radviliškio rajono savivaldybė,mero pavaduotojas",KAZIMIERAS    AUGULIS,Radviliškis,Aukštasis;Vilniaus aukštoji partinė mokykla;politikos mokslai;1986;Aukštasis;Vilniaus pedagoginis institutas;geografijos mokytojas;1981,"medžioklė, gamta, kelionės","Panevėžio rajonas, Bartkūnų kaimas",Lietuvos socialdemokratų partija,lietuvis ,,"rusų, lenkų",Ne,Neturiu
Daugiamandatė,1933-09-25,vedęs,Ne,"pensininkas,",NIKOLAJ    MEDVEDEV,Vilnius,"Aukštasis;Kaliningrado inžinerinė aukštoji karo jūrų mokykla;radio lokacija, radionavigacija;1956","religiotyra, rytų filosofija, psichologija",Kaunas,Lietuvos socialdemokratų partija, ,,"vokiečių, ukrainiečių, lenkų, rusų",Ne,Neturiu
Daugiamandatė,1952-02-05,vedęs,Ne,"LTL kredito unija,Valdybos narys",EDMUNDAS    TIESNESIS,Vilnius,Aukštasis;Vilniaus Verslo Teisės akademija;Teisės magistras;2009;Aukštasis;Lietuvos  Valstybinis Kūno Kultūros;Fizinio auklėjimo dėstytojas;1974,"krepšinis, kelionės , literatūra","Naugardėlių km.,Joniškio raj., Lietuva",Lietuvos socialdemokratų partija,lietuvis ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1955-04-13,vedęs,Ne,"Šiaulių miesto savivaldybė,meras",JUSTINAS    SARTAUSKAS,Šiauliai,Aukštasis;Vilniaus universitetas;matematikas;1978,"gamta, stalo žaidimai","Kelmės raj., Kuršų km.",Lietuvos socialdemokratų partija,lietuvis ,,"rusų, vokiečių",Ne,Neturiu
Daugiamandatė,1963-02-10,vedęs,Ne,"Elektrėnų savivaldybės administracija,administracijos direktorius",ARVYDAS    VYŠNIAUSKAS,Elektrėnai,Aukštasis;Kauno politechnikos institutas;inžinierius elektrikas;1986,"knygos, fotografija",Radviliškis,Lietuvos socialdemokratų partija,lietuvis ,,"rusų, anglų",Ne,Neturiu
Daugiamandatė,1972-02-26,vedęs,Ne,"UAB TIMBEX,Biokuro plėtros direktorius",EGIDIJUS    GAIDAMAVIČIUS,Vilnius,Aukštasis;Vilniaus Universitetas;Ekonomistas;1995,"nardymas,medžioklė,futbolas,knygos,šaudymas",Panevėžys,Lietuvos socialdemokratų partija,lietuvis ,,"anglų, rusų",Ne,Neturiu
Daugiamandatė,1958-04-12,vedęs,Ne,"UAB ""kELIŲ REMONTO GRUPĖ"",GENERALINIS DIREKTORIUS",SIGITAS    DOBILINSKAS,Klaipėda,Aukštasis;VISI (dabar VGTU);inžinierius-statybininkas;1981,"kelionės,knygos, spoertas","Žemaičių Naumiestis, Šilutės rajonas",Lietuvos socialdemokratų partija,lietuvis ,,anglų,Ne,Neturiu
Daugiamandatė,1947-01-25,vedęs,Ne,"Lietuvos Respublikos Seimo kanceliarija,Seimo nario Albino Mitrulevičiaus padėjėjas-sekretorius",PETRAS    PAPOVAS,Zarasai,Aukštasis universitetinis;Lietuvos žemės ūkio akademija;žemės ūkio inžinierius mechanikas;1970,"žemės ūkio darbai, sportinės kovos boksas, bušido","Mironiškio k., Suvieko sen., Zarasų r. sav.",Lietuvos socialdemokratų partija,rusas ,,rusų,Ne,Neturiu
Daugiamandatė,1944-09-24,vedęs,Ne,"Pensininkas,",EMILIS    MISIULIS,Vilnius,Aukštasis;VVU;visuomenės mokslų dėstytojas-istorikas;1978,Masinių renginių organizatorius.,"Maskva,Rusija",Lietuvos socialdemokratų partija, ,,rusų,Ne,Neturiu
Daugiamandatė,1956-03-07,vedęs,Ne,"Garliavos sporto centras,Ūkio dalies vedėjas",VASILIJUS    POPOVAS,Jonučių k.,Aukštasis;M.Riomerio universitetas;Teisės magistras;2010;Aukštasis;KTU;Viešojo administravimo magistras;2006;Aukštasis;KPI;radijo inžinierius;1979,"poezija, dainavimas, sodininkystė",Zarasų raj.,Lietuvos socialdemokratų partija,rusas ,,rusų,Ne,Neturiu
Daugiamandatė,1945-05-26,ištekėjusi,Ne,"Vilniaus Santariškių konsultacinis mokymo centras,istorijos mokytoja metodininkė",STANISLAVA    CVIRKIENĖ,Vilnius,Aukštasis magistrinis;KU;švietimo vadyba;2004;Aukštasis universitetinis;VPI;istorijos-visuomenės mokslai;1976,"Filosofijos studijavimas, sportas, meninis fotagrafavimas, automobilio vairavimas","Nevočių k., Šilalės raj., Lietuva",Lietuvos socialdemokratų partija,lietuvė ,,"rusų, anglų",Ne,Neturiu
Panemunės,1978-12-22,vedęs,Ne,"UAB ""Senekta"",direktorius",EUGENIJUS    KOVALKOVAS,Kaunas,Aukštasis;Mykolo Romerio universitetas;Teisė ir valdymas;2011,,Kaunas,Lietuvos socialdemokratų partija,lietuvis ,,,Ne,Neturiu
Biržų - Kupiškio,1951-02-19,vedęs,Ne,"GTS Global Trading Service,kontaktų menedžeris Rytų ir Vakarų Europoje",ALEKSANDRAS    ZELTINIS,Vilnius,Aukštasis;Vilniaus universitetas;ekonomistas;1980;Aukštasis;Kauno politechniokos institutas;inžinierius elektrikas;1973,"sportas, muzika",Biržai,Lietuvos socialdemokratų partija,lietuvis ,,"vokiečių, anglų, rusų",Ne,Neturiu
Vilniaus - Trakų,1953-12-18,vedęs,Ne,"šiuo metu nedirbu,",VYTAUTAS    BAKASĖNAS,Vilnius,"Aukštasis;Vilniaus valstybinis universitetas;gydytojas higienistas, epidemiologas;1977","medžioklė, žvejyba, sportas","Prienų rajonas, Skrynupio kaimas",Lietuvos socialdemokratų partija,lietuvis ,,"anglų, rusų",Ne,Neturiu
Molėtų - Švenčionių,1941-07-01,vedęs,Ne,"Molėtų ligoninė,gydytojas-chirurgas",STASYS    BAJERČIUS,Sidabrinių k.,Aukštasis;Kauno medicinos institutas;gydytojas;1964,"medžioklė, sportas, knygos",Alytus,Lietuvos socialdemokratų partija,lietuvis ,,"rusų, anglų",Ne,Neturiu
Pakruojo - Joniškio,1964-12-19,vedęs,Ne,"Všį Pakruojo ligoninė,vyriausias gydytojas",VYGANTAS    SUDARIS,Pakruojis,Magistratūra;Kauno medicinos akademija;visuomenės sveikatos vadybos magistras;2004;Aukštasis;Kauno medicinos akademija;gydytojas otorinolaringologas;1998;Spec. vidurinis;Kauno medicinos mokykla;felčeris-laborantas;1985,"kelionės, knygos, muzika",Telšiai,Lietuvos socialdemokratų partija,lietuvis ,,rusų,Ne,Neturiu
Vilniaus - Šalčininkų,1983-08-07,vedęs,Ne,"Europos Parlamento nario J. V. Paleckio biuras Vilniuje,padėjėjas",DARIUS    SKUSEVIČIUS,Didžiųjų Baušių k.,Bakalauro laipsnis;ISM Vadybos ir ekonomikos universitetas;Vadyba ir verslo administravimas;2012,"teatras, knygos, poilsis gamtoje",Vilnius,Lietuvos socialdemokratų partija,lietuvis ,,"anglų, rusų, lenkų",Ne,Neturiu
Pramonės,1980-11-15,vedęs,Ne,"Kauno m. savivaldybės administracija,vyriausiasis specialistas",DARIUS    RAZMISLEVIČIUS,Kaunas,Aukštasis;Lietuvos kūno kultūros akademija;Sporto fiziologija;2006;Aukštasis;Lietuvos kūno kultūros akademija;Kūno kultūra;2004,"Sportas, knygų skaitymas, giminės geneologinio medžio pildymas",Šakių raj.,Lietuvos socialdemokratų partija,lietuvis ,,"rusų, anglų",Ne,Neturiu
